# Photoabsorption spectrum from real-time propagation
# GPAW version: 19.8.1
# Total time = 44.9700 fs, Time steps = [30.0000] as
# Kick = [0, 0, 1e-05]
# Gaussian folding, Width = 0.0600 eV = 0.002205 Hartree <=> FWHM = 0.141289 eV
#    om (eV)                  S_x                  S_y                  S_z
   18.550000     0.0000000000e+00     0.0000000000e+00     1.1850904100e-02
   18.600000    -0.0000000000e+00     0.0000000000e+00     1.4422906930e-02
   18.650000    -0.0000000000e+00     0.0000000000e+00     1.7020358043e-02
   18.700000     0.0000000000e+00     0.0000000000e+00     1.9894019034e-02
   18.750000     0.0000000000e+00     0.0000000000e+00     2.1774581294e-02
   18.800000     0.0000000000e+00     0.0000000000e+00     2.1990039901e-02
   18.850000     0.0000000000e+00     0.0000000000e+00     1.8535716514e-02
   18.900000     0.0000000000e+00     0.0000000000e+00     1.6600337704e-02
   18.950000     0.0000000000e+00     0.0000000000e+00     1.6437850726e-02
   19.000000     0.0000000000e+00    -0.0000000000e+00     1.7478014942e-02
   19.050000     0.0000000000e+00     0.0000000000e+00     1.8344887490e-02
   19.100000     0.0000000000e+00     0.0000000000e+00     2.0402944470e-02
   19.150000     0.0000000000e+00     0.0000000000e+00     2.4473731559e-02
   19.200000     0.0000000000e+00     0.0000000000e+00     2.8836889761e-02
   19.250000     0.0000000000e+00     0.0000000000e+00     2.9179102015e-02
   19.300000     0.0000000000e+00     0.0000000000e+00     2.3625947830e-02
   19.350000     0.0000000000e+00     0.0000000000e+00     1.8906472811e-02
   19.400000    -0.0000000000e+00     0.0000000000e+00     1.6774311382e-02
   19.450000    -0.0000000000e+00     0.0000000000e+00     1.6113869476e-02
   19.500000    -0.0000000000e+00     0.0000000000e+00     1.4913382999e-02
   19.550000    -0.0000000000e+00     0.0000000000e+00     1.5576141248e-02
   19.600000     0.0000000000e+00     0.0000000000e+00     1.5845088057e-02
   19.650000     0.0000000000e+00    -0.0000000000e+00     1.4746719191e-02
   19.700000     0.0000000000e+00    -0.0000000000e+00     1.3049890702e-02
   19.750000     0.0000000000e+00    -0.0000000000e+00     1.3323910635e-02
   19.800000     0.0000000000e+00    -0.0000000000e+00     1.6271769249e-02
   19.850000     0.0000000000e+00     0.0000000000e+00     1.9295559667e-02
   19.900000     0.0000000000e+00     0.0000000000e+00     2.2263120026e-02
   19.950000     0.0000000000e+00     0.0000000000e+00     2.2466033540e-02
   20.000000    -0.0000000000e+00     0.0000000000e+00     2.0314320117e-02
   20.050000    -0.0000000000e+00     0.0000000000e+00     1.7195109631e-02
   20.100000    -0.0000000000e+00     0.0000000000e+00     1.7683715709e-02
   20.150000    -0.0000000000e+00     0.0000000000e+00     2.0741147463e-02
   20.200000     0.0000000000e+00     0.0000000000e+00     2.4865700249e-02
   20.250000     0.0000000000e+00     0.0000000000e+00     2.7252794732e-02
   20.300000     0.0000000000e+00     0.0000000000e+00     2.5589464189e-02
   20.350000     0.0000000000e+00     0.0000000000e+00     2.0839141891e-02
   20.400000     0.0000000000e+00    -0.0000000000e+00     1.6972169977e-02
   20.450000     0.0000000000e+00    -0.0000000000e+00     1.6690388160e-02
   20.500000     0.0000000000e+00    -0.0000000000e+00     1.6194907271e-02
   20.550000     0.0000000000e+00    -0.0000000000e+00     1.4683773903e-02
   20.600000     0.0000000000e+00    -0.0000000000e+00     1.2301226041e-02
   20.650000     0.0000000000e+00    -0.0000000000e+00     1.2366432044e-02
   20.700000     0.0000000000e+00     0.0000000000e+00     1.3284117115e-02
   20.750000     0.0000000000e+00     0.0000000000e+00     1.5365888982e-02
   20.800000     0.0000000000e+00     0.0000000000e+00     1.7839209161e-02
   20.850000     0.0000000000e+00     0.0000000000e+00     1.9308030004e-02
   20.900000     0.0000000000e+00     0.0000000000e+00     1.8557838059e-02
   20.950000     0.0000000000e+00     0.0000000000e+00     1.7442231646e-02
   21.000000     0.0000000000e+00    -0.0000000000e+00     1.9252565378e-02
   21.050000     0.0000000000e+00     0.0000000000e+00     2.1946190298e-02
   21.100000     0.0000000000e+00     0.0000000000e+00     2.2957741269e-02
   21.150000     0.0000000000e+00     0.0000000000e+00     1.9307873579e-02
   21.200000    -0.0000000000e+00     0.0000000000e+00     1.5284508271e-02
   21.250000    -0.0000000000e+00     0.0000000000e+00     1.1642766764e-02
   21.300000    -0.0000000000e+00     0.0000000000e+00     9.5929434170e-03
   21.350000     0.0000000000e+00     0.0000000000e+00     9.2281723329e-03
   21.400000     0.0000000000e+00     0.0000000000e+00     1.1623953149e-02
   21.450000     0.0000000000e+00     0.0000000000e+00     1.6156448563e-02
   21.500000     0.0000000000e+00     0.0000000000e+00     2.0350986178e-02
   21.550000     0.0000000000e+00     0.0000000000e+00     2.2774184394e-02
   21.600000     0.0000000000e+00     0.0000000000e+00     2.1240961313e-02
   21.650000     0.0000000000e+00     0.0000000000e+00     1.8402025394e-02
   21.700000     0.0000000000e+00     0.0000000000e+00     1.6489636627e-02
   21.750000     0.0000000000e+00    -0.0000000000e+00     1.7539169888e-02
   21.800000     0.0000000000e+00    -0.0000000000e+00     1.7742946250e-02
   21.850000     0.0000000000e+00    -0.0000000000e+00     1.6212618883e-02
   21.900000     0.0000000000e+00     0.0000000000e+00     1.3298549241e-02
   21.950000     0.0000000000e+00     0.0000000000e+00     1.1352099599e-02
   22.000000     0.0000000000e+00     0.0000000000e+00     1.0897651395e-02
   22.050000    -0.0000000000e+00     0.0000000000e+00     1.2097453768e-02
   22.100000    -0.0000000000e+00     0.0000000000e+00     1.4429068930e-02
   22.150000    -0.0000000000e+00     0.0000000000e+00     1.5302786965e-02
   22.200000     0.0000000000e+00     0.0000000000e+00     1.5701026367e-02
   22.250000     0.0000000000e+00     0.0000000000e+00     1.5090903342e-02
   22.300000    -0.0000000000e+00     0.0000000000e+00     1.5018303717e-02
   22.350000     0.0000000000e+00     0.0000000000e+00     1.4061734365e-02
   22.400000     0.0000000000e+00     0.0000000000e+00     1.4022823172e-02
   22.450000     0.0000000000e+00     0.0000000000e+00     1.2938326166e-02
   22.500000     0.0000000000e+00     0.0000000000e+00     1.0606523254e-02
   22.550000     0.0000000000e+00     0.0000000000e+00     9.6591113057e-03
   22.600000     0.0000000000e+00     0.0000000000e+00     1.0902347930e-02
   22.650000     0.0000000000e+00     0.0000000000e+00     1.2285160919e-02
   22.700000     0.0000000000e+00    -0.0000000000e+00     1.3122812236e-02
   22.750000     0.0000000000e+00    -0.0000000000e+00     1.5727362377e-02
   22.800000     0.0000000000e+00    -0.0000000000e+00     1.7121468188e-02
   22.850000     0.0000000000e+00    -0.0000000000e+00     1.6513206204e-02
   22.900000    -0.0000000000e+00    -0.0000000000e+00     1.4274722067e-02
   22.950000    -0.0000000000e+00    -0.0000000000e+00     1.4348898335e-02
   23.000000    -0.0000000000e+00     0.0000000000e+00     1.4425029704e-02
   23.050000    -0.0000000000e+00     0.0000000000e+00     1.3286687707e-02
   23.100000    -0.0000000000e+00     0.0000000000e+00     1.2218766399e-02
   23.150000    -0.0000000000e+00     0.0000000000e+00     1.1973827195e-02
   23.200000    -0.0000000000e+00     0.0000000000e+00     1.1829161524e-02
   23.250000    -0.0000000000e+00     0.0000000000e+00     1.2077921377e-02
   23.300000    -0.0000000000e+00     0.0000000000e+00     1.6180345099e-02
   23.350000    -0.0000000000e+00     0.0000000000e+00     2.2453124164e-02
   23.400000     0.0000000000e+00     0.0000000000e+00     2.6046101407e-02
   23.450000     0.0000000000e+00    -0.0000000000e+00     2.2896595441e-02
   23.500000     0.0000000000e+00     0.0000000000e+00     1.8950670908e-02
   23.550000     0.0000000000e+00     0.0000000000e+00     1.6713190241e-02
   23.600000     0.0000000000e+00     0.0000000000e+00     1.6544219575e-02
   23.650000     0.0000000000e+00     0.0000000000e+00     1.5745778983e-02
   23.700000     0.0000000000e+00     0.0000000000e+00     1.3866101492e-02
   23.750000     0.0000000000e+00     0.0000000000e+00     1.2033735760e-02
   23.800000     0.0000000000e+00    -0.0000000000e+00     1.0720942395e-02
   23.850000     0.0000000000e+00    -0.0000000000e+00     1.1089254219e-02
   23.900000     0.0000000000e+00     0.0000000000e+00     1.1080265199e-02
   23.950000     0.0000000000e+00     0.0000000000e+00     1.0741760692e-02
   24.000000     0.0000000000e+00    -0.0000000000e+00     9.1539822886e-03
   24.050000     0.0000000000e+00    -0.0000000000e+00     9.0138193494e-03
   24.100000     0.0000000000e+00     0.0000000000e+00     1.0414786113e-02
   24.150000     0.0000000000e+00     0.0000000000e+00     1.4682775623e-02
   24.200000     0.0000000000e+00     0.0000000000e+00     1.7723707537e-02
   24.250000     0.0000000000e+00     0.0000000000e+00     1.5481752398e-02
   24.300000     0.0000000000e+00    -0.0000000000e+00     1.0544992717e-02
   24.350000     0.0000000000e+00    -0.0000000000e+00     8.0099112777e-03
   24.400000     0.0000000000e+00    -0.0000000000e+00     8.9290388131e-03
   24.450000    -0.0000000000e+00     0.0000000000e+00     1.0506955828e-02
   24.500000    -0.0000000000e+00     0.0000000000e+00     1.1470707185e-02
   24.550000    -0.0000000000e+00     0.0000000000e+00     9.2073979280e-03
   24.600000     0.0000000000e+00     0.0000000000e+00     7.5081196016e-03
   24.650000     0.0000000000e+00     0.0000000000e+00     6.7336628508e-03
   24.700000     0.0000000000e+00     0.0000000000e+00     8.1305848568e-03
   24.750000     0.0000000000e+00     0.0000000000e+00     1.1245529222e-02
   24.800000     0.0000000000e+00     0.0000000000e+00     1.4747225916e-02
   24.850000     0.0000000000e+00     0.0000000000e+00     1.5618707431e-02
   24.900000     0.0000000000e+00     0.0000000000e+00     1.3584530113e-02
   24.950000     0.0000000000e+00    -0.0000000000e+00     1.1352146140e-02
   25.000000     0.0000000000e+00    -0.0000000000e+00     9.0993196645e-03
   25.050000     0.0000000000e+00    -0.0000000000e+00     8.9744498757e-03
   25.100000     0.0000000000e+00    -0.0000000000e+00     1.0732496389e-02
   25.150000     0.0000000000e+00    -0.0000000000e+00     1.3663860373e-02
   25.200000     0.0000000000e+00     0.0000000000e+00     1.4451285806e-02
   25.250000     0.0000000000e+00     0.0000000000e+00     1.4448565453e-02
   25.300000    -0.0000000000e+00     0.0000000000e+00     1.2429791176e-02
   25.350000    -0.0000000000e+00     0.0000000000e+00     1.0070165341e-02
   25.400000     0.0000000000e+00     0.0000000000e+00     8.6101558687e-03
   25.450000     0.0000000000e+00    -0.0000000000e+00     7.7040249268e-03
   25.500000     0.0000000000e+00    -0.0000000000e+00     7.5054507462e-03
   25.550000     0.0000000000e+00    -0.0000000000e+00     7.6578066321e-03
   25.600000     0.0000000000e+00    -0.0000000000e+00     8.6121313760e-03
   25.650000     0.0000000000e+00    -0.0000000000e+00     8.1997580892e-03
   25.700000     0.0000000000e+00    -0.0000000000e+00     8.4614881970e-03
   25.750000     0.0000000000e+00     0.0000000000e+00     9.3088044329e-03
   25.800000     0.0000000000e+00     0.0000000000e+00     1.1558308156e-02
   25.850000     0.0000000000e+00     0.0000000000e+00     1.1849874090e-02
   25.900000     0.0000000000e+00    -0.0000000000e+00     9.8826314049e-03
   25.950000     0.0000000000e+00    -0.0000000000e+00     7.3582978862e-03
   26.000000    -0.0000000000e+00     0.0000000000e+00     6.5060899396e-03
   26.050000    -0.0000000000e+00     0.0000000000e+00     7.4623332489e-03
   26.100000    -0.0000000000e+00    -0.0000000000e+00     8.0958291770e-03
   26.150000    -0.0000000000e+00     0.0000000000e+00     8.5871557885e-03
   26.200000    -0.0000000000e+00     0.0000000000e+00     8.6043029626e-03
   26.250000    -0.0000000000e+00     0.0000000000e+00     1.0066050650e-02
   26.300000    -0.0000000000e+00    -0.0000000000e+00     1.1039132270e-02
   26.350000    -0.0000000000e+00    -0.0000000000e+00     1.2369268663e-02
   26.400000    -0.0000000000e+00     0.0000000000e+00     1.4236840694e-02
   26.450000     0.0000000000e+00     0.0000000000e+00     1.7334045013e-02
   26.500000     0.0000000000e+00     0.0000000000e+00     1.7792789574e-02
   26.550000     0.0000000000e+00     0.0000000000e+00     1.5537551441e-02
   26.600000     0.0000000000e+00    -0.0000000000e+00     1.4270050161e-02
   26.650000     0.0000000000e+00    -0.0000000000e+00     1.4645109837e-02
   26.700000     0.0000000000e+00    -0.0000000000e+00     1.5335679615e-02
   26.750000     0.0000000000e+00     0.0000000000e+00     1.4328639682e-02
   26.800000     0.0000000000e+00     0.0000000000e+00     1.3546937057e-02
   26.850000     0.0000000000e+00     0.0000000000e+00     1.1760947686e-02
   26.900000     0.0000000000e+00     0.0000000000e+00     9.9075167542e-03
   26.950000     0.0000000000e+00     0.0000000000e+00     7.7610926576e-03
   27.000000     0.0000000000e+00    -0.0000000000e+00     7.7468196089e-03
   27.050000     0.0000000000e+00    -0.0000000000e+00     8.1833900094e-03
   27.100000     0.0000000000e+00    -0.0000000000e+00     7.6583124891e-03
   27.150000     0.0000000000e+00    -0.0000000000e+00     6.8418875785e-03
   27.200000     0.0000000000e+00    -0.0000000000e+00     6.9207332177e-03
   27.250000     0.0000000000e+00    -0.0000000000e+00     8.8440887746e-03
   27.300000     0.0000000000e+00    -0.0000000000e+00     9.9956528791e-03
   27.350000     0.0000000000e+00     0.0000000000e+00     1.0023286758e-02
   27.400000     0.0000000000e+00     0.0000000000e+00     8.6599258124e-03
   27.450000     0.0000000000e+00     0.0000000000e+00     8.9071655819e-03
   27.500000     0.0000000000e+00     0.0000000000e+00     9.7555516358e-03
   27.550000    -0.0000000000e+00     0.0000000000e+00     1.0759513496e-02
   27.600000    -0.0000000000e+00     0.0000000000e+00     9.5390587721e-03
   27.650000     0.0000000000e+00     0.0000000000e+00     7.8620312113e-03
   27.700000     0.0000000000e+00    -0.0000000000e+00     7.6672992644e-03
   27.750000     0.0000000000e+00    -0.0000000000e+00     8.9340225607e-03
   27.800000     0.0000000000e+00     0.0000000000e+00     1.1279144138e-02
   27.850000     0.0000000000e+00     0.0000000000e+00     1.3117101354e-02
   27.900000     0.0000000000e+00     0.0000000000e+00     1.4658063379e-02
   27.950000     0.0000000000e+00     0.0000000000e+00     1.3635062686e-02
   28.000000     0.0000000000e+00     0.0000000000e+00     1.2538698472e-02
   28.050000     0.0000000000e+00    -0.0000000000e+00     1.2426558276e-02
   28.100000     0.0000000000e+00    -0.0000000000e+00     1.4397875958e-02
   28.150000     0.0000000000e+00     0.0000000000e+00     1.4481061797e-02
   28.200000     0.0000000000e+00     0.0000000000e+00     1.2833392079e-02
   28.250000    -0.0000000000e+00     0.0000000000e+00     1.1242229425e-02
   28.300000    -0.0000000000e+00     0.0000000000e+00     9.4762330912e-03
   28.350000     0.0000000000e+00     0.0000000000e+00     8.1721829652e-03
   28.400000     0.0000000000e+00    -0.0000000000e+00     7.7405158253e-03
   28.450000     0.0000000000e+00    -0.0000000000e+00     9.0140444573e-03
   28.500000     0.0000000000e+00    -0.0000000000e+00     9.3959005615e-03
   28.550000     0.0000000000e+00     0.0000000000e+00     9.3119392274e-03
   28.600000     0.0000000000e+00     0.0000000000e+00     8.0586423395e-03
   28.650000     0.0000000000e+00    -0.0000000000e+00     7.6502214310e-03
   28.700000     0.0000000000e+00    -0.0000000000e+00     6.8242226610e-03
   28.750000     0.0000000000e+00    -0.0000000000e+00     7.0610955033e-03
   28.800000     0.0000000000e+00    -0.0000000000e+00     8.2033527744e-03
   28.850000     0.0000000000e+00    -0.0000000000e+00     9.1521874389e-03
   28.900000     0.0000000000e+00    -0.0000000000e+00     1.0045569837e-02
   28.950000     0.0000000000e+00     0.0000000000e+00     1.0407028270e-02
   29.000000     0.0000000000e+00     0.0000000000e+00     1.0167413249e-02
   29.050000     0.0000000000e+00     0.0000000000e+00     8.6399697955e-03
   29.100000     0.0000000000e+00     0.0000000000e+00     9.4975523337e-03
   29.150000    -0.0000000000e+00     0.0000000000e+00     1.1507859724e-02
   29.200000     0.0000000000e+00     0.0000000000e+00     1.2764604414e-02
   29.250000     0.0000000000e+00     0.0000000000e+00     1.1026523339e-02
   29.300000     0.0000000000e+00     0.0000000000e+00     9.5910999461e-03
   29.350000     0.0000000000e+00     0.0000000000e+00     9.2689920112e-03
   29.400000     0.0000000000e+00     0.0000000000e+00     9.3168432618e-03
   29.450000     0.0000000000e+00     0.0000000000e+00     8.9021263496e-03
   29.500000     0.0000000000e+00     0.0000000000e+00     8.6936584911e-03
   29.550000     0.0000000000e+00     0.0000000000e+00     1.0511297785e-02
   29.600000     0.0000000000e+00    -0.0000000000e+00     1.1987112345e-02
   29.650000     0.0000000000e+00    -0.0000000000e+00     1.3214082616e-02
   29.700000     0.0000000000e+00    -0.0000000000e+00     1.2986780035e-02
   29.750000    -0.0000000000e+00    -0.0000000000e+00     1.2590994153e-02
   29.800000    -0.0000000000e+00     0.0000000000e+00     1.0950479981e-02
   29.850000    -0.0000000000e+00     0.0000000000e+00     9.9894713825e-03
   29.900000     0.0000000000e+00    -0.0000000000e+00     9.5050050728e-03
   29.950000     0.0000000000e+00    -0.0000000000e+00     9.5245631850e-03
   30.000000    -0.0000000000e+00    -0.0000000000e+00     1.0549442691e-02
