# LrTDDFT
LDA LDA
0.001 1 1e-05 2
# KSSingles
299 float64
0.001
 0.0153168 -9.75638e-06 -2.04623e-05 -8.47717e-05 -5.85816e-06 -1.04946e-05 -8.28934e-06 -5.46498e-06 -0.000324708 9.1136e-06 5.02994e-05 -0.000152143 -3.58095e-07 -2.61861e-05 3.42194e-05 6.0009e-06 1.63641e-05 -7.12481e-05 -3.73614e-05 0.000212851 -5.84147e-05 0.000139791 3.7965e-05 2.33245e-05 -0.000225664 -0.00011194 0.000481695 -0.000671796 -8.15524e-05 -3.68612e-05 -0.000216246 0.000247845 0.000125689 -1.95702e-05 -0.000104072 9.34329e-06 2.8272e-05 -3.37627e-05 5.59753e-05 -5.35814e-05 5.59309e-05 -0.000510557 0.000136199 9.39932e-05 -0.00043668 -7.18245e-05 -6.21837e-05 0.000161704 5.42587e-05 0.000166681 2.66861e-05 -8.51693e-05 0.000174685 -0.000100633 -3.13102e-05 -7.78146e-05 1.68913e-05 -4.1387e-05 -3.44533e-05 6.26135e-05 8.47048e-05 0.00028171 -8.23164e-05 0.000357074 -2.61836e-05 7.90802e-05 -0.000133609 0.000211115 -0.000186175 4.75826e-05 4.03413e-06 -0.000125054 0.000142695 -2.59579e-05 -9.74734e-05 4.61704e-05 0.000230247 -0.000143031 1.13765e-08 -6.86222e-05 6.94486e-05 -2.48165e-07 3.55406e-06 -8.40011e-06 6.75552e-06 -0.00019482 -0.000111179 -5.17069e-06 -2.52287e-05 -0.00030506 -0.00122145 -3.11038e-05 0.000848783 0.000171514 8.69829e-06 4.8158e-05 5.61675e-05 2.4959e-05 2.05563e-05 1.43318e-05 1.55282e-05 1.80348e-05 -0.000189981 0.000305065 -1.36582e-05 9.04051e-05 -0.000154155 -0.000192921 -3.73882e-05 9.27945e-05 -1.36978e-05 0.00031204 -3.65668e-05 0.00062383 -0.000307252 -2.99702e-05 3.22572e-05 6.24084e-05 -1.94753e-05 -2.67273e-05 -0.00020954 5.08669e-05 2.9438e-05 0.000177887 0.000194576 -8.38504e-05 -4.3679e-05 8.66255e-05 -4.17138e-05 1.57751e-05 -1.88558e-05 -9.24508e-05 -6.94727e-05 -6.76222e-05 -0.000127756 -5.06677e-05 -1.56571e-05 0.000254943 0.000459864 4.93321e-05 8.05599e-05 7.78311e-05 -0.000206621 1.24824e-05 -0.000100862 5.1503e-05 -1.2816e-05 -0.000111149 4.25852e-05 -6.74622e-05 3.86903e-05 -0.000122936 1.08619e-05 -0.000220435 3.56548e-05 0.000286015 0.000119894 0.000136813 -1.55862e-05 -3.52223e-05 -0.000330827 -0.000114533 5.12362e-05 -1.5656e-05 6.02347e-06 -0.000273683 0.000242289 2.48128e-05 -0.000138605 -9.15489e-05 0.000319378
 0.0156663 2.59506e-06 1.31608e-05 -3.00105e-05 -7.3829e-05 7.8329e-06 7.30922e-05 6.54922e-06 -1.82631e-05 8.03588e-05 9.25462e-06 -0.000135235 0.000122142 4.17321e-05 0.00010596 -6.31982e-06 1.22501e-05 -5.09881e-05 2.68285e-05 2.68529e-05 -9.41884e-05 5.22008e-05 -4.50828e-05 -3.1002e-05 1.98712e-05 -3.03373e-05 -8.93463e-06 2.21623e-05 -2.36634e-05 2.07903e-05 2.15203e-05 3.01451e-06 3.45246e-05 3.49294e-05 4.71431e-05 -3.62138e-05 -4.08469e-05 5.07594e-05 -6.00909e-06 1.8626e-06 1.86048e-05 -2.45727e-05 0.000109039 3.37101e-05 4.18334e-05 -2.33306e-06 -1.97565e-05 -8.38862e-06 0.000157019 3.61967e-05 -4.04965e-05 -1.68066e-05 3.67043e-05 -3.03797e-05 -1.92835e-05 -1.05839e-05 -2.74851e-05 0.000105941 5.21929e-06 -6.32441e-05 -2.64381e-05 2.09336e-05 5.35466e-05 -6.47219e-05 -1.47469e-05 2.5861e-05 1.22178e-05 -3.41437e-05 5.67973e-07 2.94372e-05 5.90321e-05 -6.37423e-05 1.58092e-05 4.35997e-05 4.18893e-05 3.81792e-05 -1.27468e-05 -1.00162e-06 3.16938e-06 -6.73356e-06 0.000145632 -1.25705e-05 -0.000592576 -5.59849e-06 -7.10495e-06 1.06207e-05 -6.68091e-08 -1.93469e-05 -1.40076e-05 1.9576e-05 0.000100642 -8.42009e-07 -1.57533e-05 1.67342e-06 3.05906e-06 -6.47798e-06 -5.32753e-06 4.80034e-06 2.23181e-05 2.09769e-05 -8.30595e-07 1.75793e-06 1.38205e-05 -2.39168e-05 5.18049e-07 7.43528e-05 1.65938e-05 -0.000112119 2.16698e-05 -1.20156e-05 3.05451e-05 2.74295e-05 -3.44863e-05 -2.28267e-05 2.27057e-05 -1.86504e-06 2.28984e-06 1.96592e-05 -1.93913e-05 1.82651e-05 -1.63615e-05 -7.66402e-06 8.48848e-06 -1.20609e-05 -1.95737e-05 -2.28813e-06 -6.88909e-06 2.68629e-06 -7.05631e-06 3.83569e-06 -1.9757e-05 -1.26588e-05 1.18773e-05 7.25184e-06 -7.44718e-07 6.0126e-05 -4.3675e-06 1.3718e-05 -2.37695e-05 -2.20447e-05 2.27245e-06 8.74063e-06 1.6027e-05 5.32313e-06 -2.94506e-06 2.859e-05 8.13328e-06 9.01925e-06 -9.99469e-06 -4.16123e-05 -5.80159e-05 -7.76099e-06 2.47123e-05 8.33814e-06 -8.65748e-06 2.09222e-06 -2.07951e-05 1.31996e-05 2.59382e-05 5.63648e-06 -1.82592e-05 -1.16116e-06 -3.23719e-05 2.82829e-05 -1.92345e-05 -1.68901e-05 2.39387e-05 -1.95063e-05 1.61778e-05 -1.29743e-05
 0.0174121 7.06079e-05 1.70195e-05 2.2848e-05 3.08611e-05 1.48893e-05 0.000436633 1.8604e-06 -7.67557e-05 -0.000208804 -3.47254e-05 -4.50005e-05 6.27664e-07 2.40197e-05 -9.8661e-05 -8.85399e-05 5.75138e-05 -4.7425e-05 2.24001e-05 -6.22429e-05 2.62456e-05 5.24599e-05 0.000205141 0.000598399 0.000133264 -3.67078e-05 0.000277284 -0.000134152 0.000142242 -7.91138e-05 -1.68323e-05 -3.06e-05 -4.09194e-05 -0.000235061 -0.000193542 -3.24633e-05 -2.73886e-05 1.22384e-08 -8.12782e-05 5.41298e-05 -6.55047e-05 -8.43421e-05 -6.92117e-06 1.54087e-05 2.66589e-05 -1.92851e-05 -5.47308e-05 -9.32978e-06 4.84639e-06 9.2836e-05 -2.19017e-05 6.37921e-05 1.72468e-05 0.00040152 -2.98394e-05 -9.89418e-07 8.1603e-05 1.50068e-05 3.54597e-05 -0.000197365 0.000121597 2.88146e-05 5.84544e-05 3.01827e-05 -4.32201e-05 5.7877e-05 -0.000499115 1.82863e-05 -3.1109e-05 -0.000115684 6.06709e-07 0.000128633 -3.46971e-05 -7.89e-05 -0.000160308 -8.39279e-05 1.43701e-05 0.000189814 0.00133095 -4.33412e-05 3.43589e-05 4.4259e-06 1.36481e-05 0.000123301 -0.000491635 -1.26801e-05 9.04819e-06 -1.39859e-05 7.52636e-05 -2.4229e-06 5.27854e-05 -1.03992e-05 -1.89922e-05 -0.000118638 0.000651451 0.000104014 0.000167071 5.57867e-05 2.85448e-05 0.000121662 -0.000126072 0.000176171 -0.000114657 7.41385e-06 -4.25351e-05 6.13874e-05 -2.38614e-05 1.85786e-05 0.0003212 -8.90124e-05 7.70708e-07 -9.46021e-05 0.000170569 -3.61787e-05 -4.30953e-06 0.000326308 -0.000247935 -0.000346424 -0.000218626 0.000240998 0.000214749 0.000137587 -4.41546e-05 8.05641e-05 -1.34453e-05 -5.25633e-05 4.41135e-05 -0.000193718 1.15959e-05 -0.000249472 5.96504e-05 -6.74544e-05 6.78361e-06 1.58211e-05 5.64263e-05 -3.10335e-05 5.98801e-05 0.000124654 -9.93537e-05 -8.62277e-05 5.03952e-05 -7.34384e-05 7.02699e-05 6.74354e-05 0.000103172 0.000111146 -0.00012405 0.000313771 8.32124e-05 9.41475e-05 -1.17603e-06 0.000154418 6.12376e-05 1.55073e-05 -0.000136805 -3.78203e-05 -2.72116e-05 -0.000120989 -0.000324954 -0.000106246 4.72989e-05 -6.38981e-05 -0.000125026 -4.33079e-05 -8.69036e-05 0.00010011 4.73241e-05 2.99968e-05 -9.36274e-05
 0.0169243 1.72563e-05 -5.81356e-05 4.24008e-05 -3.011e-05 0.000133355 8.97495e-05 3.99053e-05 -0.000135245 3.94646e-05 -7.56872e-05 3.63286e-05 -1.35916e-05 0.00014876 0.000267405 -3.06595e-05 1.27981e-06 -3.9506e-05 -2.44859e-05 2.18309e-05 -1.88712e-05 1.56179e-05 6.78574e-06 -1.42127e-05 6.64976e-05 4.81747e-05 -1.44566e-05 3.63108e-05 -0.000106458 7.98632e-05 2.26371e-05 1.21258e-05 -0.000129661 -0.000103239 -2.24493e-05 5.06785e-06 -7.95809e-05 -5.86449e-05 0.000121342 3.75276e-05 6.84802e-06 -7.78247e-06 2.86407e-05 -8.13992e-05 -3.97957e-06 -0.000105945 8.37463e-06 4.06224e-05 2.08846e-05 -7.4297e-05 2.92492e-05 2.55675e-05 -4.68058e-06 6.2463e-05 1.30192e-05 1.96715e-05 1.13047e-05 -4.20541e-05 -6.65382e-05 5.61099e-05 -4.01349e-05 -1.84266e-05 4.85799e-06 2.39964e-05 5.89837e-05 -9.71951e-05 -1.74963e-05 -4.48182e-05 -2.16544e-05 -6.82247e-05 -2.04075e-06 7.71829e-05 2.53808e-06 -2.95216e-05 -9.94795e-05 3.36483e-05 -0.000129077 0.0002392 -1.31553e-05 4.46908e-05 -0.000282252 3.42235e-06 0.000117893 -8.08424e-05 -3.74028e-06 2.36025e-06 0.000128596 4.69101e-05 -8.47595e-06 -5.36635e-05 0.00012807 -1.01451e-05 -0.000102519 0.000123697 1.05265e-05 8.88595e-06 -6.98443e-05 -2.10641e-05 1.83862e-05 4.95395e-05 7.55178e-05 0.000150879 1.20394e-05 -2.98199e-05 5.39045e-06 5.78227e-05 0.000242207 -7.16456e-05 -6.94486e-05 -8.76484e-06 -6.42307e-05 6.85768e-05 1.52091e-05 7.73172e-06 0.000100036 -8.08262e-05 -4.72847e-05 -0.000117468 8.11523e-05 6.23817e-05 -6.43699e-05 1.7355e-05 5.34641e-05 1.1989e-05 3.00215e-05 -4.56725e-05 2.58509e-05 -3.85335e-05 -1.28071e-05 -2.60658e-05 8.01594e-06 -4.14494e-05 5.0059e-05 2.27804e-05 2.27382e-05 -1.77138e-05 -2.64248e-05 3.38014e-05 8.31941e-06 6.12525e-05 -8.49982e-06 9.54801e-06 5.21474e-05 -3.75606e-05 1.20066e-05 2.35216e-05 0.00013418 -1.49214e-05 -2.4386e-05 -4.32841e-05 5.60008e-05 2.75554e-05 2.95982e-06 -1.96406e-05 -2.41836e-05 2.34657e-05 -3.12475e-05 8.02612e-06 -1.84319e-05 -1.28536e-05 -3.36053e-05 4.72689e-06 2.50002e-05 -1.37137e-05 9.89197e-06 1.41728e-05 4.42396e-05 -3.17639e-05
 0.0180684 -0.000174997 -0.000222096 4.46349e-06 4.18427e-05 -2.44911e-06 7.29697e-05 -4.38067e-05 -6.80618e-05 8.7824e-05 2.21395e-05 8.57998e-05 3.95506e-05 4.88474e-05 -3.75433e-05 2.34836e-05 -1.37355e-06 -7.75515e-05 0.000124351 -0.000250754 0.000104608 -3.00385e-05 1.96078e-05 -2.4291e-05 -2.33021e-05 -0.000151919 -9.2191e-05 -3.26094e-05 -7.63711e-05 3.34978e-05 0.000183881 -5.4503e-05 -8.84095e-05 -3.22219e-05 -6.64455e-05 4.64139e-05 -3.1481e-05 4.67185e-05 4.75671e-05 0.000145078 -1.30166e-05 2.12839e-05 -5.38027e-05 -2.1557e-05 9.65141e-06 4.04674e-05 -8.90809e-06 -1.20378e-05 -3.52859e-05 2.90854e-06 9.28178e-06 2.28616e-05 3.37388e-05 -0.000140745 -6.85905e-05 -0.000113539 1.23745e-05 8.78617e-07 4.89436e-06 2.35151e-05 -4.03691e-05 -4.94529e-05 4.22428e-06 4.0379e-05 -5.42079e-05 -3.10313e-05 -0.000105213 0.000110464 -0.000156917 2.35328e-05 8.52599e-05 4.83524e-05 6.99517e-05 -8.1454e-05 0.00028141 -2.74522e-05 4.24964e-05 -0.000581187 0.000442447 1.60956e-05 0.000109542 1.48557e-05 -8.82407e-06 -4.1717e-05 1.11637e-05 2.0598e-05 -5.52514e-07 3.10445e-05 -1.85438e-06 2.00804e-05 -1.56456e-05 -8.07092e-06 8.04392e-05 -0.000235487 -2.61729e-05 -0.000299342 -4.8206e-05 1.98955e-05 -3.93905e-05 8.87515e-06 1.65748e-05 3.25145e-05 4.60128e-05 2.58631e-05 -0.000206227 8.86241e-05 -1.75113e-05 -3.40925e-05 -3.97389e-05 6.63712e-06 1.71431e-06 0.000322569 0.000140176 7.34408e-06 2.39395e-05 -3.37177e-05 -5.01124e-05 2.3223e-05 0.000227195 -7.1438e-05 6.94787e-06 -1.95817e-05 1.75185e-05 3.07553e-05 4.63363e-06 -9.29855e-05 8.69424e-05 4.05923e-05 4.729e-05 3.82074e-05 -2.11462e-05 3.38606e-05 -0.0001371 1.10286e-05 1.16172e-05 -2.70967e-05 -4.62366e-05 -6.3537e-07 2.49325e-05 0.000148805 2.67748e-05 -5.53798e-06 -5.10057e-06 -0.000135491 3.08288e-05 3.38269e-05 3.65903e-05 -0.000104355 -0.000157258 5.39048e-05 1.36978e-05 1.54991e-05 -8.63116e-06 -5.17837e-05 0.000167403 3.33582e-05 -8.22578e-05 -3.0805e-05 -2.82148e-05 5.20312e-06 -0.000114394 0.000172271 -3.48581e-05 1.54702e-05 -5.25091e-05 -5.90647e-06 3.1261e-05
 0.0184926 -0.000240161 0.000137377 1.78543e-05 -1.27633e-05 5.12908e-05 -2.06642e-05 -0.00026503 7.50529e-05 -5.98128e-05 -1.7465e-05 -1.20066e-05 5.71543e-05 7.25831e-05 -3.43093e-05 2.98222e-06 0.000128097 -0.000251743 0.000224782 0.00011107 0.000149472 0.00016094 6.73952e-05 -0.000198569 0.000467487 -0.000118038 2.98822e-06 -8.15388e-05 -2.62224e-05 -5.92369e-05 -3.07873e-05 0.000149595 -1.58864e-05 -0.000178822 0.00014291 -9.62027e-05 -2.81854e-05 6.68693e-05 -0.00038521 3.78505e-06 -5.064e-05 0.000164826 -2.23062e-05 -2.73423e-05 -8.07172e-05 -0.000166932 7.21677e-06 0.000107978 -1.77314e-05 0.000296116 6.87397e-05 -8.65284e-05 0.000180957 -0.000212784 -7.9472e-05 6.37771e-05 5.19437e-05 -2.76761e-05 -4.62565e-05 0.000210872 -5.64359e-05 -1.79274e-05 -0.000124513 -2.07975e-05 -0.000125185 0.000246576 -0.000209601 0.000492382 -4.81942e-05 -5.82118e-05 -9.16479e-05 -0.000122294 0.000169206 -0.000257712 -3.33533e-05 7.72554e-05 0.0002124 -0.000379738 0.00162666 -3.33805e-05 3.61967e-05 -4.1776e-05 2.23894e-05 1.47769e-05 3.0054e-05 -9.8083e-06 4.00946e-05 -6.96858e-06 3.16791e-05 1.44716e-05 -5.05001e-05 -5.13213e-05 -1.18046e-05 0.000252678 0.000745857 0.000230375 -5.33442e-05 8.01191e-05 7.12313e-05 2.5523e-05 -2.58702e-05 0.000142693 -4.26928e-05 -2.93149e-05 -4.0549e-05 1.0654e-05 4.85775e-05 2.79663e-05 -1.82532e-06 2.91748e-05 -0.000257653 -0.000119435 -2.30653e-05 4.7084e-05 7.09295e-05 7.88692e-05 -7.4052e-05 0.000135964 0.00026259 2.36467e-05 0.000230047 -8.62442e-05 -0.000380317 0.000111544 0.000239597 -6.74029e-05 -2.99028e-06 -0.000167389 -3.7578e-05 -4.53269e-05 -5.97617e-05 5.56333e-05 4.94542e-06 -7.59811e-06 3.12606e-05 1.36122e-05 1.76932e-05 -1.69292e-05 -0.000110318 -6.23489e-05 7.89568e-05 5.80703e-05 0.000102873 -7.45875e-05 -6.37475e-05 0.000182615 0.000281015 0.000389026 -6.59931e-05 -3.95831e-05 1.76788e-05 -7.23124e-06 7.01601e-05 -0.000131231 5.39479e-06 -3.70073e-06 2.31396e-05 2.38123e-05 0.00019482 -3.80348e-05 3.95775e-05 -5.31068e-05 -6.76425e-05 -2.39431e-05 -5.40178e-05 6.32306e-05
 0.0195948 9.99209e-05 -1.51536e-05 5.09243e-05 4.50639e-05 -1.34295e-05 4.97875e-06 9.03277e-05 -1.80448e-05 8.44762e-05 -4.84057e-05 4.81406e-05 -7.20184e-06 4.7467e-05 -2.88128e-06 -5.94462e-05 -0.000326535 -0.000165031 -0.000116997 6.16311e-05 -5.749e-05 -4.78627e-06 0.000158359 1.82784e-05 0.00028126 1.00169e-05 0.0002708 3.63322e-05 -0.000265801 0.000157345 -3.33366e-05 7.88625e-05 0.000391887 -0.000216712 0.000110455 5.26044e-05 -9.38765e-05 0.000110034 2.5814e-05 4.53585e-05 -6.17533e-05 5.86018e-05 -4.66597e-05 7.60073e-05 5.67618e-05 -8.27165e-05 -8.59743e-05 9.09902e-05 -0.000230727 -8.42995e-05 1.04708e-05 0.000162209 0.00040712 0.000370526 -0.000107194 -0.000103699 4.6789e-05 2.97748e-05 -3.01436e-05 -0.000119758 2.31692e-05 4.5415e-05 -1.40137e-05 7.68507e-05 6.5462e-05 -3.83103e-05 -0.000114954 -4.94657e-06 -6.52582e-06 2.08153e-05 -3.33056e-05 -2.74853e-05 -0.00044938 -4.69354e-06 9.19431e-05 0.00101474 -0.000647246 -0.000685052 -0.000192356 1.48528e-05 -3.38547e-05 3.4567e-05 -7.32092e-06 1.53341e-05 1.88875e-05 -7.23912e-05 7.31563e-06 1.08288e-05 3.04933e-05 -4.54834e-06 -1.77804e-05 0.00079657 -0.000220765 -2.92124e-05 -6.86134e-07 1.66251e-05 5.33461e-05 4.01375e-05 -2.40071e-05 5.55261e-05 5.3451e-05 2.54646e-05 8.20427e-05 9.27453e-06 3.32758e-06 -2.60675e-07 5.56662e-05 -4.76987e-05 -7.13071e-05 -5.50048e-06 -0.000380262 0.00014561 -0.000133959 -4.96993e-06 1.613e-05 -4.04876e-05 -0.000618296 -3.44827e-05 -5.24497e-05 -9.38671e-05 -4.50409e-05 0.0001203 -0.000118786 5.87169e-05 -0.000195618 -0.000329925 -3.91741e-05 -0.000143289 1.57497e-06 1.23857e-05 0.000455997 -5.26827e-05 2.16384e-06 -6.57637e-05 4.01799e-07 6.45101e-05 -3.72024e-05 -0.000184692 3.01739e-06 5.26651e-05 -2.98236e-06 0.000251418 -1.70109e-05 2.64742e-06 -0.000263335 3.50657e-05 9.72769e-05 -1.64331e-05 -9.6028e-06 -3.0672e-06 -2.05863e-06 -2.60529e-05 -0.000178961 -1.85909e-05 0.000108363 -3.06344e-05 1.37905e-05 -0.000173828 0.000281265 -0.000395585 1.02838e-05 4.8995e-05 8.22565e-05 0.00011863 -0.000132916
 0.0197818 9.92916e-06 2.10696e-05 -4.67296e-05 2.70499e-05 3.88795e-05 -0.000100871 -1.45757e-05 -2.77537e-05 -2.59741e-06 2.18743e-05 2.72439e-05 1.55366e-05 -9.12943e-06 3.78527e-05 -9.85848e-05 -0.000111089 -6.32417e-05 3.75834e-05 -5.21254e-06 3.75032e-05 4.79383e-05 4.36361e-05 2.71928e-05 -2.86394e-06 4.90561e-05 -1.3426e-05 -6.24272e-05 2.65915e-05 3.13741e-05 -2.24743e-05 2.67566e-05 -5.09936e-05 -9.36264e-06 1.42304e-05 -1.77371e-05 -2.34975e-05 3.30577e-05 1.0077e-05 7.44417e-05 -2.35054e-05 -5.00427e-05 9.909e-05 -2.87773e-05 -6.08326e-05 -2.98997e-05 2.62949e-05 7.18189e-06 -1.13732e-05 -1.24914e-05 2.16844e-05 9.79322e-05 5.87725e-05 -5.28187e-05 -3.01862e-05 3.01243e-05 -1.12395e-05 -1.12952e-06 4.41019e-05 -5.12858e-06 4.40695e-06 -2.92513e-05 -5.86167e-06 0.000125194 -2.35115e-05 3.59756e-05 1.3516e-05 1.13667e-05 -2.87407e-05 1.53383e-06 9.77355e-06 -0.000135848 2.61272e-07 3.05207e-05 0.000238783 -0.000127992 -0.000241493 -4.26578e-05 8.33197e-06 4.17425e-05 -4.50579e-05 1.17774e-05 2.78837e-05 1.22189e-05 0.000172394 2.18923e-05 2.851e-05 2.73085e-05 -1.74447e-05 -1.01712e-05 0.000220526 -8.70504e-06 1.03687e-05 1.38999e-05 3.36962e-06 4.12637e-05 -2.08629e-05 -1.22874e-05 3.49956e-05 7.09945e-05 -3.30296e-05 -0.000132263 5.93846e-06 1.31266e-05 -6.66428e-05 -2.0726e-06 6.45819e-06 -3.62659e-05 5.21718e-05 -9.41744e-05 1.38939e-05 -2.16058e-05 1.79652e-05 9.82449e-06 -2.89978e-05 -0.000109589 4.10534e-05 2.91373e-06 3.29769e-05 -3.3039e-05 -4.16108e-05 -2.73907e-07 3.71124e-05 -6.95115e-05 -0.000107381 -3.55796e-05 -4.48306e-05 -6.15479e-06 -1.69368e-05 0.000183848 -5.26094e-05 -5.66855e-06 3.39542e-05 -4.63896e-05 -1.25096e-05 -1.49669e-05 6.83599e-06 -2.78192e-05 1.66481e-06 -1.47051e-05 5.86754e-05 -7.29661e-06 -1.16812e-05 -6.8547e-05 -3.5692e-05 -6.85556e-06 -3.9223e-06 -3.80681e-05 -1.36245e-05 1.47065e-05 1.85974e-06 -6.52179e-05 -1.01734e-05 1.20287e-05 -2.34923e-05 -1.98562e-05 -5.55523e-05 6.50624e-05 -4.56948e-05 4.2456e-07 1.89982e-05 -2.3386e-06 3.23944e-05 -2.09604e-05
 0.0211119 -3.1738e-05 4.91466e-05 0.000702619 8.06159e-05 6.97447e-05 -7.00327e-05 -2.7517e-05 -0.000108963 0.000164788 4.22275e-05 -6.50487e-06 8.64994e-05 -9.70503e-05 3.26168e-05 2.55363e-05 0.000253521 0.000405314 -0.000176223 0.000265689 0.000257837 -0.000104015 5.28665e-05 6.24045e-05 -6.54041e-05 -2.03812e-05 3.96756e-05 -0.00014111 -0.000109397 3.94857e-05 -9.095e-05 -5.40948e-06 -4.11034e-05 0.000342656 -5.35793e-05 -4.07932e-05 0.00033251 -9.37809e-05 0.00010107 -0.000160757 -7.30289e-05 -5.7114e-05 -3.07123e-05 -3.68246e-05 6.8623e-05 -8.25103e-05 -8.68685e-05 3.03462e-05 -0.000105096 -5.72695e-05 -2.06081e-05 5.78934e-05 2.77244e-05 -0.000208883 -5.70865e-05 -0.000153031 7.945e-05 -4.17244e-05 -5.45496e-06 -0.000211109 -0.000174863 8.79732e-05 2.75325e-05 1.76546e-05 -4.49116e-05 5.13169e-05 -0.000134073 -0.000102204 9.05382e-05 0.000167431 3.32652e-05 -2.32499e-05 9.04788e-05 -7.00951e-05 4.84515e-05 3.18044e-05 1.74942e-05 -9.01964e-05 0.000730068 -9.94131e-06 2.01119e-05 5.24496e-06 0.000669669 2.93472e-05 0.000171858 -7.43234e-05 1.11026e-06 6.17631e-05 0.000130307 -4.55297e-05 2.60455e-05 -2.65316e-05 -3.91651e-06 -5.33751e-05 0.000319297 -0.000395343 1.19179e-05 -9.84458e-05 0.000119228 8.03424e-05 2.57347e-05 0.000133275 0.000168558 -0.000119775 1.95287e-05 -0.000231433 4.01762e-05 -5.5031e-06 -4.60552e-06 0.000109814 0.000155775 -0.000338137 1.42062e-05 -0.000110591 5.9739e-05 -9.73048e-06 -5.57884e-05 8.24211e-05 -1.03405e-05 -4.55587e-05 -2.22672e-05 -8.12411e-05 1.77571e-05 -4.0357e-05 0.000110009 9.65622e-05 2.50574e-05 -0.000242925 -3.35999e-05 -0.000149292 -0.000314855 -9.80807e-05 7.35862e-05 -0.000262218 9.09268e-05 4.72971e-05 -2.68864e-05 -0.000130098 -6.93922e-05 0.000175221 -6.65876e-05 0.000209128 5.0488e-05 -6.96101e-05 -3.99171e-05 -5.47372e-05 -9.01708e-05 8.27111e-05 -6.14164e-05 -1.04562e-05 -3.27442e-05 6.88581e-05 5.63216e-05 -0.000136805 -2.02758e-06 1.42907e-05 7.68155e-05 0.000159371 -0.000179366 -3.64694e-05 7.98814e-06 0.000110209 -0.00011909
 0.021089 -7.50981e-05 -3.36004e-05 -2.86103e-05 3.54118e-05 6.36988e-06 1.8796e-05 -2.76416e-05 7.44493e-06 -1.70844e-05 -5.97464e-06 -4.93918e-05 1.58992e-05 -3.78381e-05 -3.57172e-05 4.77399e-05 2.19176e-06 2.37914e-05 2.02292e-05 6.47056e-05 -3.31352e-05 3.81472e-05 3.49507e-05 2.78346e-06 -3.91648e-05 -4.46492e-05 4.9185e-05 -3.41808e-05 3.38567e-06 2.93497e-05 1.59433e-05 2.4073e-05 -6.4045e-05 -3.02961e-05 8.8273e-06 -4.55535e-05 4.29781e-05 -2.14967e-05 2.89878e-05 -2.05179e-05 2.30972e-05 -2.34578e-05 -5.30918e-06 -2.87922e-05 4.27405e-06 -2.03592e-05 3.41794e-05 4.60273e-05 1.39972e-05 7.78571e-05 1.22331e-05 7.6327e-05 -5.41861e-07 -2.92893e-05 6.97734e-05 -4.24522e-05 -1.8767e-06 -3.29594e-05 -4.59729e-05 1.55002e-06 2.85975e-05 -1.16569e-05 3.61122e-05 1.30688e-05 -5.1404e-06 -4.52516e-05 -2.32029e-05 1.40462e-05 8.72923e-06 -3.06928e-05 1.60944e-05 7.73087e-05 5.69363e-05 -3.1266e-05 -3.60302e-05 -1.44294e-06 7.47152e-05 -5.00716e-05 -2.16819e-05 1.98029e-05 -9.71226e-07 -7.70046e-05 -3.53238e-05 2.12209e-05 6.38739e-05 -1.71512e-06 -6.84334e-06 0.000107253 9.22637e-05 8.06014e-07 -1.18353e-05 1.07861e-05 9.13045e-06 4.28342e-05 3.78857e-05 -7.82773e-06 4.40539e-06 6.09092e-06 3.51637e-06 1.71995e-05 0.000137351 -0.000161526 -4.37149e-05 9.44838e-06 8.35258e-06 3.9626e-05 4.25019e-05 -2.64308e-05 8.30688e-05 -6.79889e-05 3.18683e-05 -0.000119758 5.9787e-05 -1.51058e-05 7.93258e-06 1.81008e-06 8.13582e-06 -3.31497e-05 -1.5145e-05 8.88894e-06 4.76224e-05 -2.56299e-05 -4.90403e-05 -9.60823e-06 -3.86169e-05 -3.38526e-06 -3.49903e-05 5.98176e-05 6.14666e-05 -8.9933e-06 -2.8296e-05 7.76317e-05 3.57797e-05 3.44048e-05 3.21947e-05 1.59133e-05 -4.38374e-05 1.10104e-05 5.03136e-05 1.51594e-05 6.83405e-06 -1.66444e-05 3.02026e-06 -4.70151e-05 4.09213e-05 0.000101195 -3.94343e-06 -1.48869e-05 -2.45007e-05 -7.92879e-06 -2.57148e-05 -3.23609e-05 -3.95913e-05 1.06741e-05 5.38777e-07 -1.52786e-05 -8.84739e-05 2.56621e-05 2.25454e-05 2.58661e-05 3.80101e-05 -4.97653e-06
