# Photoabsorption spectrum from linear response TD-DFT
# GPAW version: 19.8.1
# Gauss folded, width=0.06 [eV]
# length form# om [eV]     osz          osz x       osz y       osz z
   1.47101 8.8364288e-03 9.9551827e-03 1.4297879e-02 2.2562245e-03
   1.48601 1.5324156e-02 1.7482617e-02 2.4775696e-02 3.7141546e-03
   1.50101 2.5396512e-02 2.9582743e-02 4.0817777e-02 5.7890154e-03
   1.51601 3.9755297e-02 4.7357605e-02 6.3401746e-02 8.5065390e-03
   1.53101 5.8634862e-02 7.1443625e-02 9.2694115e-02 1.1766847e-02
   1.54601 8.1467977e-02 1.0152637e-01 1.2756191e-01 1.5315660e-02
   1.56101 1.0671520e-01 1.3601156e-01 1.6537484e-01 1.8759187e-02
   1.57601 1.3202132e-01 1.7209224e-01 2.0233800e-01 2.1633720e-02
   1.59101 1.5479288e-01 2.0639442e-01 2.3446406e-01 2.3520144e-02
   1.60601 1.7314029e-01 2.3619755e-01 2.5905166e-01 2.4171650e-02
   1.62101 1.8694660e-01 2.6095786e-01 2.7627057e-01 2.3611352e-02
   1.63601 1.9868896e-01 2.8361944e-01 2.9028483e-01 2.2162622e-02
   1.65101 2.1362037e-01 3.1110268e-01 3.0936149e-01 2.0396938e-02
   1.66601 2.3904495e-01 3.5349022e-01 3.4463329e-01 1.9011339e-02
   1.68101 2.8266811e-01 4.2178336e-01 4.0755271e-01 1.8668276e-02
   1.69601 3.5031037e-01 5.2459039e-01 5.0650269e-01 1.9838026e-02
   1.71101 4.4355694e-01 6.6458397e-01 6.4340730e-01 2.2679564e-02
   1.72601 5.5807764e-01 8.3585316e-01 8.1139441e-01 2.6985352e-02
   1.74101 6.8329863e-01 1.0232199e+00 9.9447266e-01 3.2203296e-02
   1.75601 8.0379219e-01 1.2041203e+00 1.1697211e+00 3.7535115e-02
   1.77101 9.0222314e-01 1.3528574e+00 1.3117181e+00 4.2093925e-02
   1.78601 9.6312798e-01 1.4461853e+00 1.3981115e+00 4.5087173e-02
   1.80101 9.7644431e-01 1.4686295e+00 1.4147227e+00 4.5980762e-02
   1.81601 9.3973643e-01 1.4159614e+00 1.3586447e+00 4.4603150e-02
   1.83101 8.5848928e-01 1.2958366e+00 1.2384649e+00 4.1166359e-02
   1.84601 7.4449065e-01 1.1255485e+00 1.0717136e+00 3.6209839e-02
   1.86101 6.1292071e-01 9.2774660e-01 8.8051015e-01 3.0505376e-02
   1.87601 4.7909550e-01 7.2549123e-01 6.8680385e-01 2.4991412e-02
   1.89101 3.5578704e-01 5.3802466e-01 5.0850375e-01 2.0832704e-02
   1.90601 2.5173897e-01 3.7819899e-01 3.5729129e-01 1.9726629e-02
   1.92101 1.7157105e-01 2.5185039e-01 2.3827109e-01 2.4591690e-02
   1.93601 1.1687579e-01 1.5880056e-01 1.5108118e-01 4.0745647e-02
   1.95101 8.8049103e-02 9.4797235e-02 9.1797615e-02 7.7552459e-02
   1.96601 8.6272397e-02 5.3642307e-02 5.4949296e-02 1.5022559e-01
   1.98101 1.1502945e-01 2.8939786e-02 3.5134958e-02 2.8101360e-01
   1.99601 1.8056105e-01 1.5193683e-02 2.7988193e-02 4.9850129e-01
   2.01101 2.9076731e-01 8.2601109e-03 3.0467966e-02 8.3357387e-01
   2.02601 4.5236711e-01 5.3259325e-03 4.0609219e-02 1.3111662e+00
   2.04101 6.6670490e-01 4.6341509e-03 5.6950894e-02 1.9385297e+00
   2.05601 9.2537952e-01 5.1403433e-03 7.7890420e-02 2.6931078e+00
   2.07101 1.2075232e+00 6.2150192e-03 1.0120774e-01 3.5151467e+00
   2.08601 1.4805884e+00 7.4410651e-03 1.2394911e-01 4.3103749e+00
   2.10101 1.7055583e+00 8.5092494e-03 1.4274659e-01 4.9654190e+00
   2.11601 1.8457362e+00 9.1885549e-03 1.5448683e-01 5.3735333e+00
   2.13101 1.8764461e+00 9.3372344e-03 1.5708810e-01 5.4629130e+00
   2.14601 1.7921063e+00 8.9212627e-03 1.5007626e-01 5.2173215e+00
   2.16101 1.6078786e+00 8.0169979e-03 1.3471763e-01 4.6809012e+00
   2.17601 1.3552167e+00 6.7911171e-03 1.1364956e-01 3.9452094e+00
   2.19101 1.0731113e+00 5.4681597e-03 9.0160547e-02 3.1237053e+00
   2.20601 7.9838483e-01 4.3089395e-03 6.7406491e-02 2.3234390e+00
   2.22101 5.5833416e-01 3.6286609e-03 4.7850284e-02 1.6235235e+00
   2.23601 3.6758532e-01 3.8814333e-03 3.3095302e-02 1.0657792e+00
   2.25101 2.2910675e-01 5.8276882e-03 2.4121098e-02 6.5737145e-01
   2.26601 1.3790585e-01 1.0778787e-02 2.1793973e-02 3.8114480e-01
   2.28101 8.5477126e-02 2.0871639e-02 2.7448770e-02 2.0811097e-01
   2.29601 6.3463644e-02 3.9262788e-02 4.3312076e-02 1.0781607e-01
   2.31101 6.5770368e-02 7.0062053e-02 7.2542843e-02 5.4706206e-02
   2.32601 8.9085784e-02 1.1779518e-01 1.1871260e-01 3.0749570e-02
   2.34101 1.3223065e-01 1.8625716e-01 1.8467299e-01 2.5761792e-02
   2.35601 1.9498592e-01 2.7683782e-01 2.7099285e-01 3.7127097e-02
   2.37101 2.7714791e-01 3.8673641e-01 3.7444970e-01 7.0257611e-02
   2.38601 3.7852045e-01 5.0778961e-01 4.8728786e-01 1.4048387e-01
   2.40101 5.0026993e-01 6.2670106e-01 5.9791123e-01 2.7619750e-01
   2.41601 6.4743003e-01 7.2711777e-01 6.9324309e-01 5.2192922e-01
   2.43101 8.3143268e-01 7.9328999e-01 7.6225048e-01 9.3875758e-01
   2.44601 1.0707513e+00 8.1427638e-01 7.9943205e-01 1.5985455e+00
   2.46101 1.3876847e+00 7.8725199e-01 8.0683840e-01 2.5689638e+00
   2.47601 1.8004847e+00 7.1875398e-01 7.9369404e-01 3.8890062e+00
   2.49101 2.3123736e+00 6.2360917e-01 7.7379558e-01 5.5397161e+00
   2.50601 2.9016156e+00 5.2239217e-01 7.6205465e-01 7.4204001e+00
   2.52101 3.5181779e+00 4.3896654e-01 7.7217287e-01 9.3433943e+00
   2.53601 4.0912758e+00 3.9953332e-01 8.1703025e-01 1.1057264e+01
   2.55101 4.5480206e+00 4.3362311e-01 9.1197093e-01 1.2298468e+01
   2.56601 4.8379648e+00 5.7600796e-01 1.0793408e+00 1.2858546e+01
   2.58101 4.9543102e+00 8.6724492e-01 1.3512522e+00 1.2644434e+01
   2.59601 4.9424613e+00 1.3502259e+00 1.7674740e+00 1.1709684e+01
   2.61101 4.8911831e+00 2.0612496e+00 2.3669982e+00 1.0245301e+01
   2.62601 4.9090403e+00 3.0167918e+00 3.1748848e+00 8.5354442e+00
   2.64101 5.0954475e+00 4.2005406e+00 4.1892778e+00 6.8965241e+00
   2.65601 5.5180896e+00 5.5576839e+00 5.3752723e+00 5.6213125e+00
   2.67101 6.2052260e+00 7.0028784e+00 6.6710639e+00 4.9417356e+00
   2.68601 7.1538747e+00 8.4436263e+00 8.0071284e+00 5.0108694e+00
   2.70101 8.3466981e+00 9.8129524e+00 9.3324962e+00 5.8946456e+00
   2.71601 9.7657240e+00 1.1097742e+01 1.0636558e+01 7.5628724e+00
   2.73101 1.1392497e+01 1.2346565e+01 1.1953664e+01 9.8772631e+00
   2.74601 1.3191656e+01 1.3646533e+01 1.3343033e+01 1.2585401e+01
   2.76101 1.5084995e+01 1.5072105e+01 1.4847120e+01 1.5335758e+01
   2.77601 1.6930822e+01 1.6624398e+01 1.6443529e+01 1.7724540e+01
   2.79101 1.8524381e+01 1.8189261e+01 1.8012793e+01 1.9371090e+01
   2.80601 1.9627854e+01 1.9539349e+01 1.9342040e+01 2.0002173e+01
   2.82101 2.0025547e+01 2.0388554e+01 2.0171655e+01 1.9516432e+01
   2.83601 1.9587048e+01 2.0483186e+01 2.0273092e+01 1.8004866e+01
   2.85101 1.8314843e+01 1.9695007e+01 1.9529808e+01 1.5719713e+01
   2.86601 1.6356679e+01 1.8077326e+01 1.7988507e+01 1.3004205e+01
   2.88101 1.3975735e+01 1.5859898e+01 1.5858285e+01 1.0209021e+01
   2.89601 1.1487657e+01 1.3384312e+01 1.3456290e+01 7.6223693e+00
   2.91101 9.1856482e+00 1.1005929e+01 1.1120273e+01 5.4307419e+00
   2.92601 7.2777815e+00 8.9996903e+00 9.1203681e+00 3.7132861e+00
   2.94101 5.8543208e+00 7.5015378e+00 7.6000679e+00 2.4613569e+00
   2.95601 4.8907004e+00 6.4997832e+00 6.5623143e+00 1.6100037e+00
   2.97101 4.2796267e+00 5.8708925e+00 5.8985277e+00 1.0694598e+00
   2.98601 3.8779114e+00 5.4402230e+00 5.4442103e+00 7.4930109e-01
   3.00101 3.5519124e+00 5.0439947e+00 5.0389276e+00 5.7281506e-01
   3.01601 3.2090919e+00 4.5733691e+00 4.5713512e+00 4.8255523e-01
   3.03101 2.8099445e+00 3.9913297e+00 3.9987889e+00 4.3971486e-01
   3.04601 2.3617063e+00 3.3237433e+00 3.3411110e+00 4.2026460e-01
   3.06101 1.9004962e+00 2.6338788e+00 2.6572975e+00 4.1031244e-01
   3.07601 1.4704839e+00 1.9926771e+00 2.0165093e+00 4.0226525e-01
   3.09101 1.1072745e+00 1.4551725e+00 1.4742631e+00 3.9238780e-01
   3.10601 8.2920463e-01 1.0484857e+00 1.0595923e+00 3.7953587e-01
   3.12101 6.3649136e-01 7.7139072e-01 7.7366938e-01 3.6441399e-01
   3.13601 5.1569603e-01 6.0179380e-01 5.9652914e-01 3.4876516e-01
   3.15101 4.4628763e-01 5.0733588e-01 4.9722099e-01 3.3430602e-01
   3.16601 4.0678772e-01 4.5521379e-01 4.4347386e-01 3.2167551e-01
   3.18101 3.7918345e-01 4.1903803e-01 4.0863974e-01 3.0987260e-01
   3.19601 3.5130932e-01 3.8214903e-01 3.7527695e-01 2.9650199e-01
   3.21101 3.1747124e-01 3.3787757e-01 3.3578800e-01 2.7874813e-01
   3.22601 2.7781288e-01 2.8777477e-01 2.9104347e-01 2.5462040e-01
   3.24101 2.3697960e-01 2.3899200e-01 2.4806064e-01 2.2388618e-01
   3.25601 2.0259592e-01 2.0183719e-01 2.1765805e-01 1.8829253e-01
   3.27101 1.8391661e-01 1.8810165e-01 2.1260702e-01 1.5104117e-01
   3.28601 1.9072787e-01 2.1013272e-01 2.4623842e-01 1.1581247e-01
   3.30101 2.3225622e-01 2.8004071e-01 3.3095928e-01 8.5768661e-02
   3.31601 3.1567578e-01 4.0816378e-01 4.7598392e-01 6.2879623e-02
   3.33101 4.4396495e-01 6.0019926e-01 6.8399316e-01 4.7702424e-02
   3.34601 6.1337501e-01 8.5324958e-01 9.4732923e-01 3.9546231e-02
   3.36101 8.1142047e-01 1.1521104e+00 1.2452958e+00 3.6855141e-02
   3.37601 1.0166803e+00 1.4678615e+00 1.5445292e+00 3.7650304e-02
   3.39101 1.2014273e+00 1.7606068e+00 1.8037392e+00 3.9935769e-02
   3.40601 1.3370937e+00 1.9868317e+00 1.9824195e+00 4.2029859e-02
   3.42101 1.4012221e+00 2.1097479e+00 2.0511100e+00 4.2808320e-02
   3.43601 1.3835501e+00 2.1092283e+00 1.9995743e+00 4.1847643e-02
   3.45101 1.2889022e+00 1.9875662e+00 1.8396780e+00 3.9462340e-02
   3.46601 1.1357280e+00 1.7687449e+00 1.6017875e+00 3.6651518e-02
   3.48101 9.5090698e-01 1.4915460e+00 1.3261783e+00 3.4996658e-02
   3.49601 7.6290525e-01 1.1993043e+00 1.0528520e+00 3.6559482e-02
   3.51101 5.9578047e-01 9.3016147e-01 8.1338018e-01 4.3799771e-02
   3.52601 4.6577230e-01 7.1086307e-01 6.2697879e-01 5.9475053e-02
   3.54101 3.8080596e-01 5.5511489e-01 5.0087482e-01 8.6428180e-02
   3.55601 3.4198166e-01 4.6545742e-01 4.3333225e-01 1.2715529e-01
   3.57101 3.4560744e-01 4.3655104e-01 4.1716596e-01 1.8310533e-01
   3.58601 3.8466202e-01 4.5799960e-01 4.4219244e-01 2.5379401e-01
   3.60101 4.4939952e-01 5.1595383e-01 4.9626266e-01 3.3598205e-01
   3.61601 5.2759806e-01 5.9393690e-01 5.6556514e-01 4.2329214e-01
   3.63101 6.0527939e-01 6.7393645e-01 6.3527041e-01 5.0663132e-01
   3.64601 6.6845494e-01 7.3855704e-01 6.9122316e-01 5.7558464e-01
   3.66101 7.0577210e-01 7.7416762e-01 7.2256884e-01 6.2057984e-01
   3.67601 7.1124242e-01 7.7407305e-01 7.2442126e-01 6.3523295e-01
   3.69101 6.8592947e-01 7.4034248e-01 6.9937047e-01 6.1807547e-01
   3.70601 6.3774897e-01 6.8328709e-01 6.5696248e-01 5.7299734e-01
   3.72101 5.7926474e-01 6.1850718e-01 6.1107854e-01 5.0820851e-01
   3.73601 5.2418197e-01 5.6242820e-01 5.7599584e-01 4.3412187e-01
   3.75101 4.8373921e-01 5.2781484e-01 5.6241495e-01 3.6098783e-01
   3.76601 4.6416565e-01 5.2066030e-01 5.7469373e-01 2.9714292e-01
   3.78101 4.6586851e-01 5.3922219e-01 6.1001420e-01 2.4836913e-01
   3.79601 4.8433161e-01 5.7517496e-01 6.5950497e-01 2.1831491e-01
   3.81101 5.1216398e-01 6.1622879e-01 7.1075176e-01 2.0951138e-01
   3.82601 5.4153236e-01 6.4930760e-01 7.5084165e-01 2.2444784e-01
   3.84101 5.6635263e-01 6.6345713e-01 7.6912675e-01 2.6647401e-01
   3.85601 5.8395090e-01 6.5191480e-01 7.5914941e-01 3.4078850e-01
   3.87101 5.9622835e-01 6.1306423e-01 7.1948986e-01 4.5613096e-01
   3.88601 6.1049043e-01 5.5024188e-01 6.5355877e-01 6.2767065e-01
   3.90101 6.3994796e-01 4.7056227e-01 5.6852706e-01 8.8075455e-01
   3.91601 7.0351347e-01 3.8309955e-01 4.7368721e-01 1.2537537e+00
   3.93101 8.2411181e-01 2.9688965e-01 3.7860664e-01 1.7968391e+00
   3.94601 1.0246350e+00 2.1924355e-01 2.9145877e-01 2.5632028e+00
   3.96101 1.3212339e+00 1.5474650e-01 2.1786767e-01 3.5910876e+00
   3.97601 1.7149369e+00 1.0508604e-01 1.6046271e-01 4.8792621e+00
   3.99101 2.1842227e+00 6.9600102e-02 1.1915225e-01 6.3639156e+00
   4.00601 2.6822381e+00 4.6282472e-02 9.1972417e-02 7.9084593e+00
   4.02101 3.1418574e+00 3.2995286e-02 7.6325012e-02 9.3162519e+00
   4.03601 3.4893234e+00 2.8803798e-02 7.0507211e-02 1.0368659e+01
   4.05101 3.6635797e+00 3.5581986e-02 7.5605009e-02 1.0879552e+01
   4.06601 3.6353695e+00 6.0210902e-02 9.7965727e-02 1.0747932e+01
   4.08101 3.4195371e+00 1.1765224e-01 1.5243304e-01 9.9885259e+00
   4.09601 3.0763099e+00 2.3476923e-01 2.6615337e-01 8.7280071e+00
   4.11101 2.7014335e+00 4.5389121e-01 4.8193694e-01 7.1684723e+00
   4.12601 2.4085942e+00 8.3390440e-01 8.5899661e-01 5.5328816e+00
   4.14101 2.3087680e+00 1.4456326e+00 1.4679219e+00 4.0127497e+00
   4.15601 2.4899557e+00 2.3584072e+00 2.3769311e+00 2.7345288e+00
   4.17101 2.9989363e+00 3.6170115e+00 3.6287615e+00 1.7510358e+00
   4.18601 3.8262787e+00 5.2128259e+00 5.2121765e+00 1.0538339e+00
   4.20101 4.8975118e+00 7.0585751e+00 7.0375289e+00 5.9643147e-01
   4.21601 6.0754704e+00 8.9794999e+00 8.9290291e+00 3.1788232e-01
   4.23101 7.1785846e+00 1.0731651e+01 1.0644022e+01 1.6008058e-01
   4.24601 8.0154883e+00 1.2049119e+01 1.1920582e+01 7.6763910e-02
   4.26101 8.4289477e+00 1.2709144e+01 1.2542035e+01 3.5664741e-02
   4.27601 8.3356905e+00 1.2593564e+01 1.2396887e+01 1.6620027e-02
   4.29101 7.7476674e+00 1.1723358e+01 1.1511435e+01 8.2092568e-03
   4.30601 6.7662976e+00 1.0252416e+01 1.0041940e+01 4.5365735e-03
   4.32101 5.5518251e+00 8.4230837e+00 8.2295647e+00 2.8270242e-03
   4.33601 4.2796251e+00 6.5010973e+00 6.3358814e+00 1.8964804e-03
   4.35101 3.0992232e+00 4.7138182e+00 4.5825596e+00 1.2918853e-03
   4.36601 2.1085010e+00 3.2109205e+00 3.1137242e+00 8.5847577e-04
   4.38101 1.3476192e+00 2.0547397e+00 1.9875730e+00 5.4496902e-04
   4.39601 8.0915640e-01 1.2352495e+00 1.1918924e+00 3.2733148e-04
   4.41101 4.5642521e-01 6.9762723e-01 6.7146314e-01 1.8525582e-04
   4.42601 2.4186868e-01 3.7013881e-01 3.5536860e-01 9.8620229e-05
   4.44101 1.2041130e-01 1.8449528e-01 1.7668929e-01 4.9348363e-05
   4.45601 5.6318848e-02 8.6400493e-02 8.2532841e-02 2.3208901e-05
   4.47101 2.4753298e-02 3.8027169e-02 3.6222457e-02 1.0267744e-05
   4.48601 1.0233392e-02 1.5751417e-02 1.4944470e-02 4.2908142e-06
   4.50101 3.9960638e-03 6.1776065e-03 5.8088605e-03 1.7244408e-06
   4.51601 1.5006584e-03 2.3535474e-03 2.1477130e-03 7.1488982e-07
   4.53101 5.8153610e-04 9.5824914e-04 7.8598714e-04 3.7201153e-07
   4.54601 2.8349711e-04 5.2407635e-04 3.2611570e-04 2.9926940e-07
   4.56101 2.1440481e-04 4.4613612e-04 1.9674860e-04 3.2971237e-07
   4.57601 2.2222418e-04 4.8723703e-04 1.7904214e-04 3.9337442e-07
   4.59101 2.4923621e-04 5.5444179e-04 1.9280902e-04 4.5780527e-07
   4.60601 2.7254506e-04 6.0838553e-04 2.0874466e-04 5.0498021e-07
   4.62101 2.8243357e-04 6.3095536e-04 2.1582100e-04 5.2433781e-07
   4.63601 2.7549730e-04 6.1556945e-04 2.1041077e-04 5.1168980e-07
   4.65101 2.5256406e-04 5.6435028e-04 1.9287276e-04 4.6914271e-07
   4.66601 2.1753387e-04 4.8608031e-04 1.6611722e-04 4.0408269e-07
   4.68101 1.7601468e-04 3.9330632e-04 1.3441076e-04 3.2695991e-07
   4.69601 1.3379189e-04 2.9895927e-04 1.0216787e-04 2.4852833e-07
   4.71101 9.5536161e-05 2.1347650e-04 7.2954521e-05 1.7746553e-07
   4.72601 6.4085901e-05 1.4320058e-04 4.8938076e-05 1.1904434e-07
   4.74101 4.0384418e-05 9.0239384e-05 3.0838853e-05 7.5017070e-08
   4.75601 2.3906817e-05 5.3420021e-05 1.8256022e-05 4.4408697e-08
   4.77101 1.3294937e-05 2.9707670e-05 1.0152446e-05 2.4696338e-08
   4.78601 6.9455624e-06 1.5519928e-05 5.3038570e-06 1.2901901e-08
   4.80101 3.4086714e-06 7.6167102e-06 2.6029722e-06 6.3318615e-09
   4.81601 1.5715183e-06 3.5115734e-06 1.2000624e-06 2.9192126e-09
   4.83101 6.8062887e-07 1.5208720e-06 5.1975031e-07 1.2643189e-09
   4.84601 2.7692226e-07 6.1878555e-07 2.1146683e-07 5.1440377e-10
   4.86101 1.0584296e-07 2.3650714e-07 8.0825121e-08 1.9661119e-10
