# Kick = [    1.000000000000e-05,     0.000000000000e+00,     0.000000000000e+00]
#            time            norm                    dmx                    dmy                    dmz
       1145.98286910      -2.91433544e-16    -1.527160852925e-03     1.925465399194e-03     3.568658337569e-03
       1147.22311030      -1.42941214e-15    -1.521577685768e-03     1.925185362472e-03     3.566992369534e-03
       1148.46335150      -3.78863607e-15    -1.511058441831e-03     1.925097692932e-03     3.565179853578e-03
       1149.70359270      -1.24900090e-16    -1.495588334223e-03     1.925178936947e-03     3.563209135029e-03
       1150.94383390      -1.04083409e-15    -1.475225378103e-03     1.925435056886e-03     3.561090815422e-03
       1152.18407510       5.55111512e-17    -1.450116983555e-03     1.925886775464e-03     3.558860400619e-03
       1153.42431630      -8.32667268e-17    -1.420543425754e-03     1.926561182355e-03     3.556575612759e-03
       1154.66455750      -6.52256027e-16    -1.386944753985e-03     1.927476343840e-03     3.554291535288e-03
       1155.90479870       2.35922393e-16    -1.349862962194e-03     1.928594168300e-03     3.552056159688e-03
       1157.14503990       6.93889390e-16    -1.309869336300e-03     1.929849952068e-03     3.549915865042e-03
       1158.38528110      -6.93889390e-16    -1.267582444708e-03     1.931254510363e-03     3.547880129019e-03
       1159.62552230       1.84574578e-15    -1.223675575973e-03     1.932859429938e-03     3.545952531711e-03
       1160.86576350      -1.11022302e-16    -1.178872790935e-03     1.934636614124e-03     3.544179825663e-03
       1162.10600471       1.73472348e-15    -1.133974313378e-03     1.936523168166e-03     3.542596409688e-03
       1163.34624591      -1.29063427e-15    -1.089835053919e-03     1.938510901309e-03     3.541203676302e-03
       1164.58648711      -1.02695630e-15    -1.047259734548e-03     1.940611638451e-03     3.540015698710e-03
       1165.82672831       1.12410081e-15    -1.007018578639e-03     1.942814763405e-03     3.539049173842e-03
       1167.06696951       2.35922393e-16    -9.698923078489e-04     1.945105191077e-03     3.538309199022e-03
       1168.30721071      -1.17961196e-15    -9.365842873708e-04     1.947449156871e-03     3.537822430174e-03
       1169.54745191      -4.16333634e-16    -9.076629024420e-04     1.949807413255e-03     3.537603582737e-03
