# Kick = [    0.000000000000e+00,     0.000000000000e+00,     1.000000000000e-05]
#            time            norm                    dmx                    dmy                    dmz
        143.86797924      -2.08166817e-15    -1.202496866858e-03     1.927980148911e-03     4.002849424541e-03
        145.10822044      -1.88737914e-15    -1.204267345688e-03     1.935255873013e-03     4.036057257670e-03
        146.34846164       1.20736754e-15    -1.206116097826e-03     1.942690175104e-03     4.061508538252e-03
        147.58870284      -2.77555756e-17    -1.208042798473e-03     1.950164690758e-03     4.078858853401e-03
        148.82894404       1.23512311e-15    -1.210015808420e-03     1.957582929237e-03     4.087926296593e-03
        150.06918524      -7.07767178e-16    -1.211987514065e-03     1.964918601502e-03     4.088732247588e-03
        151.30942644      -1.24900090e-15    -1.213958293547e-03     1.972113473396e-03     4.081423525337e-03
        152.54966764       7.49400542e-16    -1.215939891306e-03     1.979052744550e-03     4.066157080912e-03
        153.78990884      -2.22044605e-16    -1.217886672255e-03     1.985618460433e-03     4.043313703099e-03
        155.03015004      -1.66533454e-15    -1.219719541065e-03     1.991687296653e-03     4.013255620633e-03
        156.27039124       8.46545056e-16    -1.221380163491e-03     1.997156951440e-03     3.976385402230e-03
        157.51063244       5.55111512e-16    -1.222817377183e-03     2.001997794547e-03     3.933429409447e-03
        158.75087364       1.24900090e-16    -1.224027370376e-03     2.006134048595e-03     3.885310384293e-03
        159.99111484       1.27675648e-15    -1.225056032731e-03     2.009411904754e-03     3.832901606354e-03
        161.23135604      -3.33066907e-16    -1.225875317916e-03     2.011754360256e-03     3.777116605445e-03
        162.47159724       4.99600361e-16    -1.226398098873e-03     2.013169919124e-03     3.718879186481e-03
        163.71183844      -1.70696790e-15    -1.226595307734e-03     2.013632116120e-03     3.659067615897e-03
        164.95207964      -1.97064587e-15    -1.226496539759e-03     2.013111594019e-03     3.598658904229e-03
        166.19232084      -1.08246745e-15    -1.226114850234e-03     2.011616660733e-03     3.538645486275e-03
        167.43256204       1.49880108e-15    -1.225467417272e-03     2.009167920261e-03     3.479851685023e-03
        168.67280324       2.77555756e-17    -1.224573821971e-03     2.005788786075e-03     3.423070451622e-03
        169.91304444       2.94209102e-15    -1.223401022667e-03     2.001472500375e-03     3.369107034352e-03
        171.15328564       2.49800181e-16    -1.221913890854e-03     1.996211681604e-03     3.318677710439e-03
        172.39352685       2.35922393e-15    -1.220146757546e-03     1.990110218793e-03     3.272428503899e-03
        173.63376805       3.60822483e-16    -1.218188837075e-03     1.983361036602e-03     3.230974459823e-03
        174.87400925       1.88737914e-15    -1.216102928877e-03     1.976116936022e-03     3.194831858631e-03
        176.11425045       8.04911693e-16    -1.213922055735e-03     1.968472528174e-03     3.164503411689e-03
        177.35449165       2.56739074e-15    -1.211634685471e-03     1.960532953872e-03     3.140329412298e-03
        178.59473285       1.27675648e-15    -1.209215217551e-03     1.952401780220e-03     3.122338253030e-03
        179.83497405      -1.02695630e-15    -1.206708808734e-03     1.944175433872e-03     3.110585063857e-03
        181.07521525       1.73472348e-15    -1.204222401578e-03     1.935934515612e-03     3.105176967803e-03
        182.31545645       2.35922393e-16    -1.201839447706e-03     1.927785540899e-03     3.106011224931e-03
        183.55569765       1.13797860e-15    -1.199587436016e-03     1.919885755699e-03     3.112875868435e-03
        184.79593885       3.60822483e-16    -1.197477207824e-03     1.912379991132e-03     3.125712993210e-03
        186.03618005       8.88178420e-16    -1.195533045840e-03     1.905394779682e-03     3.144412558277e-03
        187.27642125       2.49800181e-16    -1.193799785610e-03     1.899028175029e-03     3.168613395048e-03
        188.51666245       4.30211422e-16    -1.192306524280e-03     1.893377219170e-03     3.197880980219e-03
        189.75690365       2.12330153e-15    -1.191042858389e-03     1.888527346828e-03     3.231786748117e-03
        190.99714485      -8.32667268e-17    -1.190011781087e-03     1.884541344321e-03     3.269781900610e-03
        192.23738605       4.44089210e-16    -1.189234184689e-03     1.881452200228e-03     3.311294957656e-03
        193.47762725      -3.19189120e-16    -1.188720263261e-03     1.879269541014e-03     3.355912913081e-03
        194.71786845       4.16333634e-17    -1.188454707607e-03     1.877967541758e-03     3.403117002282e-03
        195.95810965      -8.04911693e-16    -1.188406391671e-03     1.877561612748e-03     3.452282815690e-03
        197.19835085      -1.30451205e-15    -1.188575960723e-03     1.878097871138e-03     3.502726518108e-03
        198.43859205      -2.63677968e-16    -1.189005145456e-03     1.879578610614e-03     3.553793190597e-03
        199.67883325      -1.80411242e-15    -1.189703239738e-03     1.881967057962e-03     3.604711306372e-03
        200.91907445       9.71445147e-16    -1.190631999405e-03     1.885226794591e-03     3.654744992030e-03
        202.15931565      -5.55111512e-16    -1.191752360719e-03     1.889332206207e-03     3.703312630896e-03
        203.39955685       5.96744876e-16    -1.193033193721e-03     1.894222120011e-03     3.749796241057e-03
        204.63979805      -2.48412402e-15    -1.194468006588e-03     1.899799424831e-03     3.793535613303e-03
        205.88003925      -9.02056208e-16    -1.196065515930e-03     1.905971767288e-03     3.833947160139e-03
        207.12028045      -6.24500451e-16    -1.197815830191e-03     1.912651880106e-03     3.870456083053e-03
        208.36052165      -7.35522754e-16    -1.199724362047e-03     1.919760596991e-03     3.902482870336e-03
        209.60076286      -1.19348975e-15    -1.201808982525e-03     1.927232242111e-03     3.929659874455e-03
        210.84100406       1.19348975e-15    -1.204031824869e-03     1.934979638795e-03     3.951766644333e-03
        212.08124526       2.49800181e-15    -1.206321605725e-03     1.942872727875e-03     3.968530411351e-03
        213.32148646      -2.69229083e-15    -1.208640435210e-03     1.950774708708e-03     3.979583339132e-03
        214.56172766      -9.02056208e-16    -1.210957439162e-03     1.958593763814e-03     3.984717688815e-03
        215.80196886       6.52256027e-16    -1.213249573957e-03     1.966227712825e-03     3.983847748270e-03
        217.04221006       1.51267887e-15    -1.215492573231e-03     1.973584502093e-03     3.977069964283e-03
        218.28245126       2.13717932e-15    -1.217634047618e-03     1.980574253315e-03     3.964613966191e-03
        219.52269246       1.91513472e-15    -1.219629591434e-03     1.987116878645e-03     3.946633181496e-03
        220.76293366       1.22124533e-15    -1.221477142808e-03     1.993140097322e-03     3.923201586578e-03
        222.00317486       2.22044605e-15    -1.223154237889e-03     1.998520558714e-03     3.894650650376e-03
        223.24341606      -8.60422844e-16    -1.224589152565e-03     2.003100033460e-03     3.861509452652e-03
        224.48365726       6.10622664e-16    -1.225754063860e-03     2.006769267763e-03     3.824240087478e-03
        225.72389846       4.99600361e-16    -1.226669713116e-03     2.009530501408e-03     3.783312763615e-03
        226.96413966      -4.99600361e-16    -1.227332419687e-03     2.011424106883e-03     3.739246446893e-03
        228.20438086       9.71445147e-16    -1.227694332673e-03     2.012406681180e-03     3.692555072686e-03
        229.44462206      -2.08166817e-16    -1.227706735446e-03     2.012383817902e-03     3.643879011354e-03
        230.68486326      -2.77555756e-16    -1.227340399483e-03     2.011297682011e-03     3.593877544502e-03
        231.92510446      -3.46944695e-16    -1.226597475968e-03     2.009129138516e-03     3.543205287297e-03
        233.16534566      -2.19269047e-15    -1.225509724098e-03     2.005891548955e-03     3.492604566250e-03
        234.40558686      -1.47104551e-15    -1.224121023038e-03     2.001656342351e-03     3.442805853755e-03
        235.64582806       3.51108032e-15    -1.222460896931e-03     1.996497329137e-03     3.394450258454e-03
        236.88606926       5.68989300e-16    -1.220523202548e-03     1.990471065423e-03     3.348218023786e-03
        238.12631046       1.41553436e-15    -1.218309934642e-03     1.983627819834e-03     3.304733378154e-03
        239.36655166      -2.23432384e-15    -1.215891625177e-03     1.976036013748e-03     3.264538759313e-03
        240.60679286       3.23352456e-15    -1.213323580977e-03     1.967738503839e-03     3.228024957567e-03
        241.84703406      -2.06779038e-15    -1.210610795799e-03     1.958837164212e-03     3.195744651176e-03
        243.08727526       1.88737914e-15    -1.207789504574e-03     1.949516662767e-03     3.168306189431e-03
        244.32751646       6.52256027e-16    -1.204925363929e-03     1.939966991137e-03     3.146173764254e-03
        245.56775766       1.38777878e-16    -1.202067686382e-03     1.930332173488e-03     3.129671613033e-03
        246.80799886       1.05471187e-15    -1.199286810386e-03     1.920800645461e-03     3.119102803008e-03
        248.04824007      -1.16573418e-15    -1.196649720347e-03     1.911516381956e-03     3.114488494811e-03
        249.28848127      -2.23432384e-15    -1.194189742501e-03     1.902615473591e-03     3.115832561312e-03
        250.52872247       4.16333634e-17    -1.191910924253e-03     1.894238218514e-03     3.123205110671e-03
        251.76896367      -6.66133815e-16    -1.189844975395e-03     1.886546750440e-03     3.136557674078e-03
        253.00920487       2.01227923e-15    -1.188037824250e-03     1.879689802222e-03     3.155670663005e-03
        254.24944607      -6.38378239e-16    -1.186538275877e-03     1.873828766494e-03     3.180354067264e-03
        255.48968727      -3.09474668e-15    -1.185376006798e-03     1.869105854157e-03     3.210381508401e-03
        256.72992847       2.96984659e-15    -1.184574415913e-03     1.865592855156e-03     3.245256651635e-03
        257.97016967      -8.04911693e-16    -1.184148574397e-03     1.863365556456e-03     3.284501028620e-03
        259.21041087      -8.88178420e-16    -1.184099017747e-03     1.862544864048e-03     3.327733215882e-03
        260.45065207       1.45716772e-15    -1.184423726533e-03     1.863223491225e-03     3.374409106920e-03
        261.69089327       1.52655666e-15    -1.185151818680e-03     1.865404463866e-03     3.423843167146e-03
        262.93113447      -9.71445147e-16    -1.186290331919e-03     1.869014013519e-03     3.475388667718e-03
        264.17137567       2.77555756e-16    -1.187780405114e-03     1.873962069691e-03     3.528391294977e-03
        265.41161687       1.90125693e-15    -1.189574232547e-03     1.880143373183e-03     3.582041837167e-03
        266.65185807       6.10622664e-16    -1.191642524352e-03     1.887471674845e-03     3.635741942081e-03
        267.89209927      -2.49800181e-15    -1.193934734757e-03     1.895844547927e-03     3.688811746882e-03
        269.13234047      -1.01307851e-15    -1.196442411489e-03     1.905138872366e-03     3.740459034538e-03
        270.37258167      -6.10622664e-16    -1.199187454227e-03     1.915186223436e-03     3.789872108636e-03
        271.61282287      -4.85722573e-16    -1.202101758807e-03     1.925785512610e-03     3.836222072461e-03
        272.85306407      -1.33226763e-15    -1.205065957860e-03     1.936720021193e-03     3.878793978226e-03
        274.09330527       3.08086889e-15    -1.208016997751e-03     1.947779838677e-03     3.917125541972e-03
        275.33354647       6.52256027e-16    -1.210915635798e-03     1.958796000790e-03     3.950725889655e-03
        276.57378767      -2.91433544e-16    -1.213736447755e-03     1.969648968285e-03     3.979112259993e-03
        277.81402887      -1.16573418e-15    -1.216476288458e-03     1.980157834199e-03     4.001769791096e-03
        279.05427007       7.91033905e-16    -1.219105305830e-03     1.990116195236e-03     4.018219287657e-03
        280.29451127       5.82867088e-16    -1.221555040278e-03     1.999365104697e-03     4.028245698535e-03
        281.53475247      -3.33066907e-16    -1.223762687380e-03     2.007717776919e-03     4.031673513408e-03
        282.77499367      -1.72084569e-15    -1.225713166394e-03     2.015053031398e-03     4.028487618436e-03
        284.01523487      -9.29811783e-16    -1.227389492683e-03     2.021314311111e-03     4.018789779085e-03
        285.25547607       9.99200722e-16    -1.228789557727e-03     2.026412110218e-03     4.002651983830e-03
        286.49571728       3.21964677e-15    -1.229891977255e-03     2.030266398807e-03     3.980213736466e-03
        287.73595848       7.77156117e-16    -1.230655093157e-03     2.032869500138e-03     3.951818695616e-03
        288.97619968      -1.66533454e-16    -1.231089654171e-03     2.034219348097e-03     3.917908895542e-03
        290.21644088      -1.55431223e-15    -1.231235790947e-03     2.034283921581e-03     3.878991171796e-03
        291.45668208      -1.80411242e-16    -1.231080907091e-03     2.033068552215e-03     3.835632289799e-03
        292.69692328      -1.01307851e-15    -1.230599612021e-03     2.030607568913e-03     3.788329137216e-03
        293.93716448      -1.56819002e-15    -1.229809759090e-03     2.026963201399e-03     3.737736197920e-03
        295.17740568       1.11022302e-16    -1.228690940676e-03     2.022198208483e-03     3.684531651272e-03
        296.41764688      -1.13797860e-15    -1.227236106700e-03     2.016435782892e-03     3.629614365856e-03
        297.65788808      -1.02695630e-15    -1.225490638681e-03     2.009767854795e-03     3.573852783695e-03
        298.89812928      -2.63677968e-15    -1.223500801952e-03     2.002248399682e-03     3.518164280366e-03
        300.13837048      -5.82867088e-16    -1.221281349279e-03     1.993957406198e-03     3.463363082718e-03
        301.37861168       8.60422844e-16    -1.218843844165e-03     1.985002502212e-03     3.410029650641e-03
        302.61885288      -3.60822483e-16    -1.216228589433e-03     1.975476235658e-03     3.358823904695e-03
        303.85909408      -1.27675648e-15    -1.213485571126e-03     1.965492496359e-03     3.310532745529e-03
        305.09933528      -5.55111512e-17    -1.210639132492e-03     1.955182964768e-03     3.265857260165e-03
        306.33957648       8.60422844e-16    -1.207710926966e-03     1.944660346988e-03     3.225429203014e-03
        307.57981768       1.19348975e-15    -1.204750226071e-03     1.934053130877e-03     3.189865033599e-03
        308.82005888      -1.56819002e-15    -1.201792431236e-03     1.923541242816e-03     3.159707309432e-03
        310.06030008      -1.11022302e-15    -1.198855267005e-03     1.913272399467e-03     3.135286939404e-03
        311.30054128      -1.44328993e-15    -1.195980410325e-03     1.903306772321e-03     3.116718649389e-03
        312.54078248       2.66453526e-15    -1.193225628329e-03     1.893700935016e-03     3.104119832350e-03
        313.78102368       1.73472348e-15    -1.190631963186e-03     1.884537521986e-03     3.097468926875e-03
        315.02126488       2.35922393e-16    -1.188220735590e-03     1.875979975687e-03     3.096790049985e-03
        316.26150608      -2.19269047e-15    -1.186001652485e-03     1.868214477160e-03     3.102159705109e-03
        317.50174728      -1.41553436e-15    -1.183982269127e-03     1.861364848299e-03     3.113478343488e-03
        318.74198848      -4.02455846e-16    -1.182207585103e-03     1.855474216359e-03     3.130504752025e-03
        319.98222968      -1.20736754e-15    -1.180762427645e-03     1.850588346868e-03     3.152903286554e-03
        321.22247088      -9.43689571e-16    -1.179703599171e-03     1.846776242315e-03     3.180209770984e-03
        322.46271208      -3.37230244e-15    -1.179025041512e-03     1.844117948495e-03     3.211937924040e-03
        323.70295329      -7.49400542e-16    -1.178703568883e-03     1.842695800560e-03     3.247614564563e-03
        324.94319449       2.52575738e-15    -1.178736231888e-03     1.842575294350e-03     3.286690935144e-03
        326.18343569      -4.44089210e-16    -1.179142834797e-03     1.843778557852e-03     3.328608949756e-03
        327.42367689      -8.04911693e-16    -1.179958191575e-03     1.846301740077e-03     3.372938814786e-03
        328.66391809       1.69309011e-15    -1.181187690009e-03     1.850131708587e-03     3.419174542713e-03
        329.90415929      -1.69309011e-15    -1.182778412230e-03     1.855252534193e-03     3.466689642424e-03
        331.14440049       1.06858966e-15    -1.184680256763e-03     1.861628457365e-03     3.514921323188e-03
        332.38464169      -9.15933995e-16    -1.186887090104e-03     1.869175018378e-03     3.563267733792e-03
        333.62488289       5.55111512e-17    -1.189382465988e-03     1.877794015297e-03     3.611053543750e-03
        334.86512409      -6.93889390e-16    -1.192118567537e-03     1.887406428642e-03     3.657829932055e-03
        336.10536529       2.77555756e-17    -1.195057384541e-03     1.897863158977e-03     3.703117319105e-03
        337.34560649       3.74700271e-16    -1.198164318481e-03     1.909048225046e-03     3.746484630025e-03
        338.58584769       1.06858966e-15    -1.201380801803e-03     1.920803190474e-03     3.787204424792e-03
        339.82608889      -3.53883589e-15    -1.204666887136e-03     1.933009137812e-03     3.824923054809e-03
        341.06633009       2.37310172e-15    -1.208006381376e-03     1.945417751466e-03     3.859019517772e-03
        342.30657129      -2.19269047e-15    -1.211405755734e-03     1.957911554398e-03     3.889370477698e-03
        343.54681249       2.33146835e-15    -1.214809759001e-03     1.970290316388e-03     3.915502644331e-03
        344.78705369      -1.31838984e-15    -1.218151016805e-03     1.982435551983e-03     3.937252884856e-03
        346.02729489       1.66533454e-16    -1.221374746353e-03     1.994185736832e-03     3.954371888620e-03
        347.26753609      -9.99200722e-16    -1.224434535983e-03     2.005375969176e-03     3.966694542786e-03
        348.50777729       6.93889390e-17    -1.227304135022e-03     2.015816992762e-03     3.973945469278e-03
        349.74801849      -1.17961196e-15    -1.229961558807e-03     2.025414988196e-03     3.976075351199e-03
        350.98825969      -1.77635684e-15    -1.232338888828e-03     2.034051241760e-03     3.973142062226e-03
        352.22850089      -8.60422844e-16    -1.234367624188e-03     2.041622391469e-03     3.965209660169e-03
        353.46874209      -1.05471187e-15    -1.236045063494e-03     2.047986662009e-03     3.952396052982e-03
        354.70898329      -5.68989300e-16    -1.237382459677e-03     2.053056200286e-03     3.934968126824e-03
        355.94922449       1.11022302e-15    -1.238364261985e-03     2.056713293334e-03     3.913224028330e-03
        357.18946569      -2.13717932e-15    -1.238957771824e-03     2.058881462270e-03     3.887442309012e-03
        358.42970689       1.33226763e-15    -1.239133331395e-03     2.059547596585e-03     3.857925065315e-03
        359.66994809      -6.80011603e-16    -1.238873851748e-03     2.058683445580e-03     3.824925589539e-03
        360.91018929      -1.62370117e-15    -1.238173953732e-03     2.056297501928e-03     3.788757876635e-03
