# Photoabsorption spectrum from real-time propagation
# GPAW version: 19.8.1
# Total time = 44.9700 fs, Time steps = [30.0000] as
# Kick = [0, 1e-05, 0]
# Gaussian folding, Width = 0.0600 eV = 0.002205 Hartree <=> FWHM = 0.141289 eV
#    om (eV)                  S_x                  S_y                  S_z
   18.000000     0.0000000000e+00     1.3839204548e-02     0.0000000000e+00
   18.050000     0.0000000000e+00     1.6266992010e-02     0.0000000000e+00
   18.100000     0.0000000000e+00     1.5806413473e-02     0.0000000000e+00
   18.150000     0.0000000000e+00     1.3467526494e-02     0.0000000000e+00
   18.200000     0.0000000000e+00     1.1384786812e-02     0.0000000000e+00
   18.250000     0.0000000000e+00     9.8919779166e-03     0.0000000000e+00
   18.300000     0.0000000000e+00     7.9699497125e-03     0.0000000000e+00
   18.350000    -0.0000000000e+00     6.9658746962e-03     0.0000000000e+00
   18.400000    -0.0000000000e+00     9.1248139742e-03     0.0000000000e+00
   18.450000     0.0000000000e+00     1.2896314211e-02     0.0000000000e+00
   18.500000     0.0000000000e+00     1.5420356154e-02     0.0000000000e+00
   18.550000     0.0000000000e+00     1.5964087496e-02     0.0000000000e+00
   18.600000     0.0000000000e+00     1.6440570061e-02     0.0000000000e+00
   18.650000    -0.0000000000e+00     1.7186178771e-02     0.0000000000e+00
   18.700000    -0.0000000000e+00     1.6833172854e-02     0.0000000000e+00
   18.750000     0.0000000000e+00     1.4564852199e-02     0.0000000000e+00
   18.800000     0.0000000000e+00     1.2450301483e-02     0.0000000000e+00
   18.850000     0.0000000000e+00     1.2420852619e-02     0.0000000000e+00
   18.900000     0.0000000000e+00     1.2585583558e-02     0.0000000000e+00
   18.950000     0.0000000000e+00     1.1053045330e-02    -0.0000000000e+00
   19.000000     0.0000000000e+00     9.1514246446e-03    -0.0000000000e+00
   19.050000     0.0000000000e+00     1.0277549751e-02     0.0000000000e+00
   19.100000     0.0000000000e+00     1.4991437751e-02     0.0000000000e+00
   19.150000     0.0000000000e+00     1.9317335000e-02     0.0000000000e+00
   19.200000     0.0000000000e+00     1.9788366672e-02     0.0000000000e+00
   19.250000     0.0000000000e+00     1.7626513442e-02     0.0000000000e+00
   19.300000    -0.0000000000e+00     1.3550170355e-02     0.0000000000e+00
   19.350000     0.0000000000e+00     9.6286017488e-03     0.0000000000e+00
   19.400000     0.0000000000e+00     8.6075277317e-03     0.0000000000e+00
   19.450000     0.0000000000e+00     9.6975439310e-03     0.0000000000e+00
   19.500000     0.0000000000e+00     1.0600416864e-02     0.0000000000e+00
   19.550000     0.0000000000e+00     1.0879826153e-02     0.0000000000e+00
   19.600000     0.0000000000e+00     1.1899772469e-02     0.0000000000e+00
   19.650000     0.0000000000e+00     1.4179773877e-02     0.0000000000e+00
   19.700000     0.0000000000e+00     1.7749923367e-02    -0.0000000000e+00
   19.750000     0.0000000000e+00     2.0899950686e-02    -0.0000000000e+00
   19.800000     0.0000000000e+00     2.3764111380e-02    -0.0000000000e+00
   19.850000     0.0000000000e+00     2.5469424894e-02     0.0000000000e+00
   19.900000     0.0000000000e+00     2.4097956755e-02     0.0000000000e+00
   19.950000    -0.0000000000e+00     2.0800336014e-02     0.0000000000e+00
   20.000000    -0.0000000000e+00     1.6977215097e-02    -0.0000000000e+00
   20.050000     0.0000000000e+00     1.4526476649e-02     0.0000000000e+00
   20.100000     0.0000000000e+00     1.4346501887e-02     0.0000000000e+00
   20.150000     0.0000000000e+00     1.4736774484e-02     0.0000000000e+00
   20.200000    -0.0000000000e+00     1.4597058264e-02     0.0000000000e+00
   20.250000    -0.0000000000e+00     1.5612409257e-02     0.0000000000e+00
   20.300000     0.0000000000e+00     1.7224511715e-02     0.0000000000e+00
   20.350000     0.0000000000e+00     1.8553932045e-02     0.0000000000e+00
   20.400000     0.0000000000e+00     1.9036060314e-02    -0.0000000000e+00
   20.450000     0.0000000000e+00     1.6725338101e-02    -0.0000000000e+00
   20.500000     0.0000000000e+00     1.2647811663e-02    -0.0000000000e+00
   20.550000     0.0000000000e+00     1.0784182680e-02    -0.0000000000e+00
   20.600000     0.0000000000e+00     1.1097170102e-02    -0.0000000000e+00
   20.650000    -0.0000000000e+00     1.1538984996e-02     0.0000000000e+00
   20.700000     0.0000000000e+00     1.2562036710e-02     0.0000000000e+00
   20.750000     0.0000000000e+00     1.4532226791e-02     0.0000000000e+00
   20.800000     0.0000000000e+00     1.6400805941e-02     0.0000000000e+00
   20.850000    -0.0000000000e+00     1.5352747265e-02     0.0000000000e+00
   20.900000    -0.0000000000e+00     1.2618446739e-02     0.0000000000e+00
   20.950000    -0.0000000000e+00     1.2259601495e-02     0.0000000000e+00
   21.000000     0.0000000000e+00     1.4239837824e-02     0.0000000000e+00
   21.050000     0.0000000000e+00     1.4743359228e-02     0.0000000000e+00
   21.100000     0.0000000000e+00     1.3607345777e-02     0.0000000000e+00
   21.150000     0.0000000000e+00     1.3092589908e-02     0.0000000000e+00
   21.200000     0.0000000000e+00     1.3332596343e-02     0.0000000000e+00
   21.250000     0.0000000000e+00     1.3502422410e-02     0.0000000000e+00
   21.300000    -0.0000000000e+00     1.3682368307e-02     0.0000000000e+00
   21.350000     0.0000000000e+00     1.4206718730e-02     0.0000000000e+00
   21.400000     0.0000000000e+00     1.3438604257e-02     0.0000000000e+00
   21.450000     0.0000000000e+00     1.2961336559e-02     0.0000000000e+00
   21.500000     0.0000000000e+00     1.4164719803e-02     0.0000000000e+00
   21.550000     0.0000000000e+00     1.5130221605e-02     0.0000000000e+00
   21.600000     0.0000000000e+00     1.4771773612e-02     0.0000000000e+00
   21.650000     0.0000000000e+00     1.3976245571e-02     0.0000000000e+00
   21.700000    -0.0000000000e+00     1.2915379459e-02     0.0000000000e+00
   21.750000    -0.0000000000e+00     1.1235690636e-02     0.0000000000e+00
   21.800000    -0.0000000000e+00     1.0165391217e-02    -0.0000000000e+00
   21.850000    -0.0000000000e+00     1.0340609864e-02    -0.0000000000e+00
   21.900000     0.0000000000e+00     1.0536427956e-02     0.0000000000e+00
   21.950000     0.0000000000e+00     9.5768804813e-03     0.0000000000e+00
   22.000000     0.0000000000e+00     8.8947648360e-03     0.0000000000e+00
   22.050000     0.0000000000e+00     9.6612059009e-03     0.0000000000e+00
   22.100000     0.0000000000e+00     1.1604709926e-02     0.0000000000e+00
   22.150000     0.0000000000e+00     1.3231737117e-02     0.0000000000e+00
   22.200000     0.0000000000e+00     1.4098073573e-02     0.0000000000e+00
   22.250000    -0.0000000000e+00     1.4282591282e-02     0.0000000000e+00
   22.300000    -0.0000000000e+00     1.2704616287e-02     0.0000000000e+00
   22.350000     0.0000000000e+00     9.9488344097e-03     0.0000000000e+00
   22.400000     0.0000000000e+00     8.0575224677e-03     0.0000000000e+00
   22.450000     0.0000000000e+00     8.3275379311e-03     0.0000000000e+00
   22.500000     0.0000000000e+00     9.5304269550e-03     0.0000000000e+00
   22.550000     0.0000000000e+00     1.0501712920e-02    -0.0000000000e+00
   22.600000     0.0000000000e+00     1.1520163377e-02    -0.0000000000e+00
   22.650000     0.0000000000e+00     1.3085555369e-02    -0.0000000000e+00
   22.700000    -0.0000000000e+00     1.3641805362e-02     0.0000000000e+00
   22.750000    -0.0000000000e+00     1.2830744717e-02    -0.0000000000e+00
   22.800000    -0.0000000000e+00     1.1853974873e-02    -0.0000000000e+00
   22.850000     0.0000000000e+00     1.0878629569e-02    -0.0000000000e+00
   22.900000     0.0000000000e+00     1.0282913187e-02    -0.0000000000e+00
   22.950000     0.0000000000e+00     1.1998759901e-02    -0.0000000000e+00
   23.000000     0.0000000000e+00     1.6490127111e-02     0.0000000000e+00
   23.050000     0.0000000000e+00     1.9487205024e-02     0.0000000000e+00
   23.100000    -0.0000000000e+00     1.8280559743e-02     0.0000000000e+00
   23.150000    -0.0000000000e+00     1.5269080576e-02     0.0000000000e+00
   23.200000     0.0000000000e+00     1.3015052593e-02     0.0000000000e+00
   23.250000     0.0000000000e+00     1.1935003594e-02     0.0000000000e+00
   23.300000     0.0000000000e+00     1.1842330695e-02     0.0000000000e+00
   23.350000     0.0000000000e+00     1.2072805651e-02     0.0000000000e+00
   23.400000     0.0000000000e+00     1.3112720139e-02     0.0000000000e+00
   23.450000     0.0000000000e+00     1.5041469701e-02     0.0000000000e+00
   23.500000     0.0000000000e+00     1.5768210375e-02     0.0000000000e+00
   23.550000     0.0000000000e+00     1.5321506984e-02     0.0000000000e+00
   23.600000     0.0000000000e+00     1.4957248860e-02     0.0000000000e+00
   23.650000     0.0000000000e+00     1.4574994390e-02     0.0000000000e+00
   23.700000     0.0000000000e+00     1.3660173057e-02     0.0000000000e+00
   23.750000     0.0000000000e+00     1.2965651218e-02     0.0000000000e+00
   23.800000    -0.0000000000e+00     1.2568268534e-02     0.0000000000e+00
   23.850000    -0.0000000000e+00     1.1440484066e-02     0.0000000000e+00
   23.900000    -0.0000000000e+00     9.4592536344e-03     0.0000000000e+00
   23.950000     0.0000000000e+00     8.1188651019e-03     0.0000000000e+00
   24.000000     0.0000000000e+00     8.4027829069e-03    -0.0000000000e+00
   24.050000     0.0000000000e+00     9.6130575289e-03     0.0000000000e+00
   24.100000     0.0000000000e+00     1.0857002943e-02     0.0000000000e+00
   24.150000     0.0000000000e+00     1.2264580782e-02     0.0000000000e+00
   24.200000     0.0000000000e+00     1.4164972288e-02     0.0000000000e+00
   24.250000     0.0000000000e+00     1.5156250097e-02     0.0000000000e+00
   24.300000     0.0000000000e+00     1.4997233237e-02    -0.0000000000e+00
   24.350000     0.0000000000e+00     1.4501466831e-02    -0.0000000000e+00
   24.400000     0.0000000000e+00     1.4233401114e-02    -0.0000000000e+00
   24.450000    -0.0000000000e+00     1.3957831117e-02    -0.0000000000e+00
   24.500000    -0.0000000000e+00     1.3238129102e-02     0.0000000000e+00
   24.550000    -0.0000000000e+00     1.2521093173e-02     0.0000000000e+00
   24.600000    -0.0000000000e+00     1.1747381339e-02     0.0000000000e+00
   24.650000    -0.0000000000e+00     1.1267397976e-02     0.0000000000e+00
   24.700000     0.0000000000e+00     1.1354905070e-02     0.0000000000e+00
   24.750000     0.0000000000e+00     1.1487661189e-02     0.0000000000e+00
   24.800000     0.0000000000e+00     1.1105965347e-02     0.0000000000e+00
   24.850000     0.0000000000e+00     1.0614597061e-02     0.0000000000e+00
   24.900000    -0.0000000000e+00     9.8786476393e-03    -0.0000000000e+00
   24.950000    -0.0000000000e+00     8.8034901407e-03    -0.0000000000e+00
   25.000000     0.0000000000e+00     7.5156908498e-03    -0.0000000000e+00
   25.050000     0.0000000000e+00     6.9456054309e-03     0.0000000000e+00
   25.100000     0.0000000000e+00     8.2238389061e-03     0.0000000000e+00
   25.150000     0.0000000000e+00     1.0873931623e-02     0.0000000000e+00
   25.200000     0.0000000000e+00     1.2521345686e-02     0.0000000000e+00
   25.250000     0.0000000000e+00     1.2102181952e-02     0.0000000000e+00
   25.300000    -0.0000000000e+00     1.1128150620e-02     0.0000000000e+00
   25.350000    -0.0000000000e+00     9.8011975863e-03     0.0000000000e+00
   25.400000     0.0000000000e+00     8.7450989229e-03     0.0000000000e+00
   25.450000     0.0000000000e+00     8.8663980556e-03    -0.0000000000e+00
   25.500000    -0.0000000000e+00     9.8706900085e-03    -0.0000000000e+00
   25.550000     0.0000000000e+00     1.0368182845e-02    -0.0000000000e+00
   25.600000     0.0000000000e+00     1.0355653568e-02     0.0000000000e+00
   25.650000     0.0000000000e+00     1.0672864378e-02     0.0000000000e+00
   25.700000     0.0000000000e+00     1.1347445916e-02     0.0000000000e+00
   25.750000     0.0000000000e+00     1.2329266261e-02     0.0000000000e+00
   25.800000    -0.0000000000e+00     1.3100668231e-02     0.0000000000e+00
   25.850000    -0.0000000000e+00     1.3133407775e-02     0.0000000000e+00
   25.900000     0.0000000000e+00     1.2165276762e-02     0.0000000000e+00
   25.950000     0.0000000000e+00     1.1152123525e-02     0.0000000000e+00
   26.000000     0.0000000000e+00     9.9415646738e-03     0.0000000000e+00
   26.050000     0.0000000000e+00     8.6377547452e-03     0.0000000000e+00
   26.100000     0.0000000000e+00     8.4645160628e-03     0.0000000000e+00
   26.150000     0.0000000000e+00     1.0635168963e-02     0.0000000000e+00
   26.200000     0.0000000000e+00     1.4430964905e-02     0.0000000000e+00
   26.250000     0.0000000000e+00     1.7079204623e-02     0.0000000000e+00
   26.300000     0.0000000000e+00     1.6977334829e-02    -0.0000000000e+00
   26.350000     0.0000000000e+00     1.5000516152e-02     0.0000000000e+00
   26.400000     0.0000000000e+00     1.2808701304e-02     0.0000000000e+00
   26.450000     0.0000000000e+00     1.1659642027e-02     0.0000000000e+00
   26.500000     0.0000000000e+00     1.2142150915e-02     0.0000000000e+00
   26.550000     0.0000000000e+00     1.3150962495e-02    -0.0000000000e+00
   26.600000     0.0000000000e+00     1.3964883494e-02    -0.0000000000e+00
   26.650000     0.0000000000e+00     1.4787549320e-02     0.0000000000e+00
   26.700000    -0.0000000000e+00     1.5057795421e-02     0.0000000000e+00
   26.750000    -0.0000000000e+00     1.3874932604e-02     0.0000000000e+00
   26.800000    -0.0000000000e+00     1.1887222391e-02     0.0000000000e+00
   26.850000    -0.0000000000e+00     1.0933667672e-02     0.0000000000e+00
   26.900000    -0.0000000000e+00     1.0914083471e-02     0.0000000000e+00
   26.950000    -0.0000000000e+00     1.0165920003e-02     0.0000000000e+00
   27.000000    -0.0000000000e+00     8.7424108308e-03    -0.0000000000e+00
   27.050000    -0.0000000000e+00     8.5056338906e-03    -0.0000000000e+00
   27.100000     0.0000000000e+00     9.5380053975e-03     0.0000000000e+00
   27.150000     0.0000000000e+00     1.0589750130e-02     0.0000000000e+00
   27.200000    -0.0000000000e+00     1.0794375679e-02    -0.0000000000e+00
   27.250000     0.0000000000e+00     1.0537319627e-02    -0.0000000000e+00
   27.300000     0.0000000000e+00     1.0460971693e-02    -0.0000000000e+00
   27.350000     0.0000000000e+00     1.0759781646e-02     0.0000000000e+00
   27.400000     0.0000000000e+00     1.0977487416e-02     0.0000000000e+00
   27.450000     0.0000000000e+00     1.1146124955e-02     0.0000000000e+00
   27.500000     0.0000000000e+00     1.1023087917e-02     0.0000000000e+00
   27.550000     0.0000000000e+00     1.0130202349e-02     0.0000000000e+00
   27.600000     0.0000000000e+00     9.4730229717e-03     0.0000000000e+00
   27.650000     0.0000000000e+00     8.7722283179e-03     0.0000000000e+00
   27.700000    -0.0000000000e+00     8.5012458265e-03     0.0000000000e+00
   27.750000    -0.0000000000e+00     9.1052926618e-03     0.0000000000e+00
   27.800000     0.0000000000e+00     9.7674046644e-03     0.0000000000e+00
   27.850000     0.0000000000e+00     9.4593042453e-03     0.0000000000e+00
   27.900000     0.0000000000e+00     8.3744698593e-03     0.0000000000e+00
   27.950000     0.0000000000e+00     7.8363442581e-03     0.0000000000e+00
   28.000000     0.0000000000e+00     8.5438095872e-03     0.0000000000e+00
   28.050000     0.0000000000e+00     1.0115048021e-02     0.0000000000e+00
   28.100000     0.0000000000e+00     1.1562107445e-02     0.0000000000e+00
   28.150000     0.0000000000e+00     1.2219194899e-02     0.0000000000e+00
   28.200000    -0.0000000000e+00     1.1709422611e-02     0.0000000000e+00
   28.250000    -0.0000000000e+00     1.1189166231e-02     0.0000000000e+00
   28.300000    -0.0000000000e+00     1.0923924270e-02     0.0000000000e+00
   28.350000    -0.0000000000e+00     1.0498272104e-02     0.0000000000e+00
   28.400000     0.0000000000e+00     9.9936698883e-03     0.0000000000e+00
   28.450000     0.0000000000e+00     9.4613880022e-03    -0.0000000000e+00
   28.500000     0.0000000000e+00     8.9639903662e-03     0.0000000000e+00
   28.550000     0.0000000000e+00     9.1894229338e-03     0.0000000000e+00
   28.600000     0.0000000000e+00     9.8667289680e-03     0.0000000000e+00
   28.650000     0.0000000000e+00     9.2044483409e-03     0.0000000000e+00
   28.700000     0.0000000000e+00     7.8958242088e-03     0.0000000000e+00
   28.750000     0.0000000000e+00     7.8708380569e-03     0.0000000000e+00
   28.800000     0.0000000000e+00     9.3339027250e-03    -0.0000000000e+00
   28.850000     0.0000000000e+00     1.0770280362e-02    -0.0000000000e+00
   28.900000     0.0000000000e+00     1.1811238206e-02    -0.0000000000e+00
   28.950000     0.0000000000e+00     1.2954572839e-02     0.0000000000e+00
   29.000000     0.0000000000e+00     1.3700277021e-02     0.0000000000e+00
   29.050000    -0.0000000000e+00     1.2787525171e-02     0.0000000000e+00
   29.100000    -0.0000000000e+00     1.1586367249e-02     0.0000000000e+00
   29.150000    -0.0000000000e+00     1.2415942467e-02     0.0000000000e+00
   29.200000     0.0000000000e+00     1.3818395138e-02     0.0000000000e+00
   29.250000     0.0000000000e+00     1.3444457536e-02     0.0000000000e+00
   29.300000     0.0000000000e+00     1.2011876172e-02     0.0000000000e+00
   29.350000     0.0000000000e+00     1.1216453156e-02     0.0000000000e+00
   29.400000     0.0000000000e+00     1.0333255822e-02     0.0000000000e+00
   29.450000     0.0000000000e+00     9.5385722377e-03     0.0000000000e+00
   29.500000     0.0000000000e+00     9.6560323056e-03     0.0000000000e+00
   29.550000     0.0000000000e+00     1.0855514731e-02     0.0000000000e+00
   29.600000     0.0000000000e+00     1.2813396657e-02    -0.0000000000e+00
   29.650000     0.0000000000e+00     1.3927906809e-02    -0.0000000000e+00
   29.700000     0.0000000000e+00     1.2895193615e-02    -0.0000000000e+00
   29.750000     0.0000000000e+00     1.0956439260e-02     0.0000000000e+00
   29.800000     0.0000000000e+00     9.3590161877e-03     0.0000000000e+00
   29.850000    -0.0000000000e+00     8.1053529982e-03     0.0000000000e+00
   29.900000    -0.0000000000e+00     7.9214317514e-03     0.0000000000e+00
   29.950000     0.0000000000e+00     8.5123152028e-03    -0.0000000000e+00
   30.000000     0.0000000000e+00     9.4824076647e-03     0.0000000000e+00
